"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,140,"QN",0.00676883780332056,0.786,0.804,0.768,41.5
"500_1:1",500,"1:1",250,250,140,"Angel",0.00676883780332056,0.788,0.804,0.772,37.5
"500_1:1",500,"1:1",250,250,140,"TDM",0.00319284802043423,0.746,0.784,0.708,50
"500_1:1",500,"1:1",250,250,140,"MMR",0.0163473818646232,0.818,0.872,0.764,37.4
"500_1:1",500,"1:1",250,250,140,"ComBat",0.0167305236270754,0.942,0.968,0.916,42.9
"500_1:1",500,"1:1",250,250,140,"ComBat_seq",0.0126436781609195,0.918,0.968,0.868,70.2
"500_1:1",500,"1:1",250,250,140,"RNABC",0.0185823754789272,0.938,0.96,0.916,35.7
"500_1:1",500,"1:1",250,250,140,"limma",0.0249680715197957,0.936,0.96,0.912,34.3
"500_1:1",500,"1:1",250,250,140,"MNN",0.014367816091954,0.806,0.852,0.76,37.1
"1000_1:1",1000,"1:1",500,500,140,"QN",0.00751978891820581,0.786,0.812,0.76,34.2
"1000_1:1",1000,"1:1",500,500,140,"Angel",0.00751978891820581,0.786,0.812,0.76,35.1
"1000_1:1",1000,"1:1",500,500,140,"TDM",0.00323218997361478,0.753,0.808,0.698,45.6
"1000_1:1",1000,"1:1",500,500,140,"MMR",0.0154353562005277,0.82,0.896,0.744,33.6
"1000_1:1",1000,"1:1",500,500,140,"ComBat",0.0172823218997361,0.95,0.97,0.93,35.1
"1000_1:1",1000,"1:1",500,500,140,"ComBat_seq",0.0121372031662269,0.926,0.976,0.876,62.4
"1000_1:1",1000,"1:1",500,500,140,"RNABC",0.0195910290237467,0.95,0.972,0.928,34.7
"1000_1:1",1000,"1:1",500,500,140,"limma",0.024868073878628,0.947,0.968,0.926,34.1
"1000_1:1",1000,"1:1",500,500,140,"MNN",0.01655672823219,0.794,0.842,0.746,36.8
"2000_1:1",2000,"1:1",1000,1000,140,"QN",0.0122175141242938,0.753,0.782,0.724,34.1
"2000_1:1",2000,"1:1",1000,1000,140,"Angel",0.0121468926553672,0.753,0.782,0.724,34.9
"2000_1:1",2000,"1:1",1000,1000,140,"TDM",0.00317796610169492,0.706,0.8,0.612,45.9
"2000_1:1",2000,"1:1",1000,1000,140,"MMR",0.0149717514124294,0.755,0.892,0.618,32.6
"2000_1:1",2000,"1:1",1000,1000,140,"ComBat",0.0208333333333333,0.901,0.963,0.839,35.2
"2000_1:1",2000,"1:1",1000,1000,140,"ComBat_seq",0.0120056497175141,0.8195,0.972,0.667,62.9
"2000_1:1",2000,"1:1",1000,1000,140,"RNABC",0.0226694915254237,0.9435,0.971,0.916,34.6
"2000_1:1",2000,"1:1",1000,1000,140,"limma",0.0301553672316384,0.95,0.963,0.937,34.4
"2000_1:1",2000,"1:1",1000,1000,140,"MNN",0.0182909604519774,0.8035,0.849,0.758,36.8
"4000_1:1",4000,"1:1",2000,2000,140,"QN",0.00953947368421053,0.7985,0.7785,0.8185,34.5
"4000_1:1",4000,"1:1",2000,2000,140,"Angel",0.00953947368421053,0.7985,0.7785,0.8185,35.2
"4000_1:1",4000,"1:1",2000,2000,140,"TDM",0.00320723684210526,0.73175,0.802,0.6615,47.1
"4000_1:1",4000,"1:1",2000,2000,140,"MMR",0.0159539473684211,0.7675,0.903,0.632,33.2
"4000_1:1",4000,"1:1",2000,2000,140,"ComBat",0.0355263157894737,0.8815,0.9605,0.8025,35.6
"4000_1:1",4000,"1:1",2000,2000,140,"ComBat_seq",0.0125,0.80925,0.967,0.6515,63.6
"4000_1:1",4000,"1:1",2000,2000,140,"RNABC",0.0435032894736842,0.953,0.966,0.94,34.7
"4000_1:1",4000,"1:1",2000,2000,140,"limma",0.0483552631578947,0.948,0.955,0.941,35
"4000_1:1",4000,"1:1",2000,2000,140,"MNN",0.0518092105263158,0.7285,0.7395,0.7175,36.4
"500_2:1",500,"2:1",333,167,140,"QN",0.00593869731800766,0.77,0.786786786786787,0.736526946107784,34.7
"500_2:1",500,"2:1",333,167,140,"Angel",0.00600255427841635,0.772,0.786786786786787,0.74251497005988,34.5
"500_2:1",500,"2:1",333,167,140,"TDM",0.00312899106002554,0.748,0.78978978978979,0.664670658682635,46.2
"500_2:1",500,"2:1",333,167,140,"MMR",0.0162835249042146,0.838,0.882882882882883,0.748502994011976,33.1
"500_2:1",500,"2:1",333,167,140,"ComBat",0.0182630906768838,0.954,0.966966966966967,0.92814371257485,34.8
"500_2:1",500,"2:1",333,167,140,"ComBat_seq",0.0125798212005109,0.938,0.972972972972973,0.868263473053892,62.9
"500_2:1",500,"2:1",333,167,140,"RNABC",0.0187100893997446,0.952,0.966966966966967,0.922155688622755,34.7
"500_2:1",500,"2:1",333,167,140,"limma",0.0256704980842912,0.948,0.960960960960961,0.922155688622755,34.5
"500_2:1",500,"2:1",333,167,140,"MNN",0.0109195402298851,0.804,0.840840840840841,0.730538922155689,36.8
"1000_2:1",1000,"2:1",667,333,140,"QN",0.00659630606860158,0.789,0.796101949025487,0.774774774774775,34.5
"1000_2:1",1000,"2:1",667,333,140,"Angel",0.00659630606860158,0.789,0.796101949025487,0.774774774774775,35
"1000_2:1",1000,"2:1",667,333,140,"TDM",0.00316622691292876,0.764,0.7976011994003,0.696696696696697,45.6
"1000_2:1",1000,"2:1",667,333,140,"MMR",0.0154353562005277,0.837,0.893553223388306,0.723723723723724,33.9
"1000_2:1",1000,"2:1",667,333,140,"ComBat",0.020646437994723,0.964,0.971514242878561,0.948948948948949,35.1
"1000_2:1",1000,"2:1",667,333,140,"ComBat_seq",0.0120712401055409,0.94,0.971514242878561,0.876876876876877,61.6
"1000_2:1",1000,"2:1",667,333,140,"RNABC",0.0201187335092348,0.964,0.974512743628186,0.942942942942943,34.4
"1000_2:1",1000,"2:1",667,333,140,"limma",0.0282981530343008,0.958,0.96551724137931,0.942942942942943,35.1
"1000_2:1",1000,"2:1",667,333,140,"MNN",0.0141820580474934,0.818,0.842578710644678,0.768768768768769,36.2
"2000_2:1",2000,"2:1",1333,667,140,"QN",0.0152542372881356,0.7765,0.767441860465116,0.794602698650675,35
"2000_2:1",2000,"2:1",1333,667,140,"Angel",0.0152542372881356,0.7765,0.767441860465116,0.794602698650675,34.5
"2000_2:1",2000,"2:1",1333,667,140,"TDM",0.00317796610169492,0.731,0.801200300075019,0.590704647676162,45.9
"2000_2:1",2000,"2:1",1333,667,140,"MMR",0.0150423728813559,0.8015,0.897974493623406,0.608695652173913,32.7
"2000_2:1",2000,"2:1",1333,667,140,"ComBat",0.0391949152542373,0.923,0.957239309827457,0.854572713643178,35.2
"2000_2:1",2000,"2:1",1333,667,140,"ComBat_seq",0.0119350282485876,0.876,0.970742685671418,0.686656671664168,62.1
"2000_2:1",2000,"2:1",1333,667,140,"RNABC",0.0472457627118644,0.9585,0.969242310577644,0.937031484257871,34.4
"2000_2:1",2000,"2:1",1333,667,140,"limma",0.0461864406779661,0.9545,0.95423855963991,0.955022488755622,34.2
"2000_2:1",2000,"2:1",1333,667,140,"MNN",0.0154661016949153,0.756,0.77794448612153,0.712143928035982,36.6
"4000_2:1",4000,"2:1",2667,1333,140,"QN",0.238815789473684,0.78325,0.757405324334458,0.834958739684921,34.1
"4000_2:1",4000,"2:1",2667,1333,140,"Angel",0.238898026315789,0.78325,0.757405324334458,0.834958739684921,34.7
"4000_2:1",4000,"2:1",2667,1333,140,"TDM",0.00304276315789474,0.76125,0.815898012748406,0.651912978244561,45.9
"4000_2:1",4000,"2:1",2667,1333,140,"MMR",0.0161184210526316,0.8145,0.909261342332208,0.624906226556639,33.7
"4000_2:1",4000,"2:1",2667,1333,140,"ComBat",0.132648026315789,0.9065,0.944506936632921,0.830457614403601,34.8
"4000_2:1",4000,"2:1",2667,1333,140,"ComBat_seq",0.0136513157894737,0.8605,0.968878890138733,0.643660915228807,61.8
"4000_2:1",4000,"2:1",2667,1333,140,"RNABC",0.337582236842105,0.9525,0.961754780652418,0.933983495873968,35.4
"4000_2:1",4000,"2:1",2667,1333,140,"limma",0.142516447368421,0.94325,0.940382452193476,0.948987246811703,34.2
"4000_2:1",4000,"2:1",2667,1333,140,"MNN",0.130427631578947,0.71875,0.742407199100112,0.671417854463616,37.6
"500_4:1",500,"4:1",400,100,140,"QN",0.00651340996168582,0.79,0.8025,0.74,39.3
"500_4:1",500,"4:1",400,100,140,"Angel",0.00651340996168582,0.79,0.8025,0.74,35.2
"500_4:1",500,"4:1",400,100,140,"TDM",0.00312899106002554,0.782,0.81,0.67,47.9
"500_4:1",500,"4:1",400,100,140,"MMR",0.0163473818646232,0.862,0.8925,0.74,34.3
"500_4:1",500,"4:1",400,100,140,"ComBat",0.0201787994891443,0.96,0.97,0.92,36.6
"500_4:1",500,"4:1",400,100,140,"ComBat_seq",0.0125159642401022,0.952,0.9775,0.85,63.8
"500_4:1",500,"4:1",400,100,140,"RNABC",0.0210727969348659,0.956,0.97,0.9,36.5
"500_4:1",500,"4:1",400,100,140,"limma",0.0271392081736909,0.952,0.9625,0.91,34.6
"500_4:1",500,"4:1",400,100,140,"MNN",0.0109195402298851,0.826,0.8525,0.72,36.6
"1000_4:1",1000,"4:1",800,200,140,"QN",0.00804749340369393,0.778,0.77,0.81,35.7
"1000_4:1",1000,"4:1",800,200,140,"Angel",0.00804749340369393,0.778,0.77,0.81,37.5
"1000_4:1",1000,"4:1",800,200,140,"TDM",0.00336411609498681,0.777,0.795,0.705,49.4
"1000_4:1",1000,"4:1",800,200,140,"MMR",0.0155672823218997,0.859,0.88625,0.75,34.7
"1000_4:1",1000,"4:1",800,200,140,"ComBat",0.0268469656992084,0.956,0.96,0.94,40.2
"1000_4:1",1000,"4:1",800,200,140,"ComBat_seq",0.012401055408971,0.954,0.97125,0.885,68.8
"1000_4:1",1000,"4:1",800,200,140,"RNABC",0.0235488126649077,0.963,0.9675,0.945,37.9
"1000_4:1",1000,"4:1",800,200,140,"limma",0.0344986807387863,0.957,0.9575,0.955,40.6
"1000_4:1",1000,"4:1",800,200,140,"MNN",0.0120052770448549,0.823,0.8325,0.785,43.9
"2000_4:1",2000,"4:1",1600,400,140,"QN",0.0637005649717514,0.765,0.75125,0.82,43.8
"2000_4:1",2000,"4:1",1600,400,140,"Angel",0.0637005649717514,0.7645,0.75125,0.8175,44.8
"2000_4:1",2000,"4:1",1600,400,140,"TDM",0.00310734463276836,0.7655,0.804375,0.61,58.6
"2000_4:1",2000,"4:1",1600,400,140,"MMR",0.0153954802259887,0.8425,0.89875,0.6175,43.4
"2000_4:1",2000,"4:1",1600,400,140,"ComBat",0.0699152542372881,0.94,0.951875,0.8925,45.1
"2000_4:1",2000,"4:1",1600,400,140,"ComBat_seq",0.0125,0.9195,0.971875,0.71,81.8
"2000_4:1",2000,"4:1",1600,400,140,"RNABC",0.148799435028249,0.9625,0.964375,0.955,45.6
"2000_4:1",2000,"4:1",1600,400,140,"limma",0.0765536723163842,0.953,0.946875,0.9775,34.7
"2000_4:1",2000,"4:1",1600,400,140,"MNN",0.0291666666666667,0.7555,0.76375,0.7225,42.3
"4000_4:1",4000,"4:1",3200,800,140,"QN",0.367927631578947,0.74775,0.7259375,0.835,44.6
