"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,162,"XPN",0.0484674329501916,0.92,0.916,0.924,300
"1000_1:1",1000,"1:1",500,500,162,"XPN",0.0524406332453826,0.935,0.936,0.934,285.7
"2000_1:1",2000,"1:1",1000,1000,162,"XPN",0.0451977401129944,0.9345,0.94,0.929,287.5
"4000_1:1",4000,"1:1",2000,2000,162,"XPN",0.0880756578947368,0.9355,0.9445,0.9265,252.5
"500_2:1",500,"2:1",333,167,162,"XPN",0.0514048531289911,0.926,0.930930930930931,0.916167664670659,291.5
"1000_2:1",1000,"2:1",667,333,162,"XPN",0.054155672823219,0.935,0.934032983508246,0.936936936936937,302.7
"2000_2:1",2000,"2:1",1333,667,162,"XPN",0.0439971751412429,0.94,0.941485371342836,0.937031484257871,281.8
"4000_2:1",4000,"2:1",2667,1333,162,"XPN",0.112664473684211,0.93475,0.94488188976378,0.914478619654914,275.2
"500_4:1",500,"4:1",400,100,162,"XPN",0.0513409961685824,0.922,0.935,0.87,299.5
"1000_4:1",1000,"4:1",800,200,162,"XPN",0.0550131926121372,0.929,0.93125,0.92,284.8
"2000_4:1",2000,"4:1",1600,400,162,"XPN",0.0490819209039548,0.948,0.94625,0.955,295.8
"4000_4:1",4000,"4:1",3200,800,162,"XPN",0.110032894736842,0.9305,0.936875,0.905,262.6
