"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,190,"QN",0.0118773946360153,0.772,0.756,0.788,47.4
"500_1:1",500,"1:1",250,250,190,"Angel",0.011941251596424,0.772,0.756,0.788,48.2
"500_1:1",500,"1:1",250,250,190,"TDM",0.00759897828863346,0.718,0.624,0.812,59.6
"500_1:1",500,"1:1",250,250,190,"MMR",0.0408684546615581,0.732,0.604,0.86,45.5
"500_1:1",500,"1:1",250,250,190,"ComBat",0.0222222222222222,0.94,0.936,0.944,50.4
"500_1:1",500,"1:1",250,250,190,"ComBat_seq",0.0279054916985951,0.894,0.856,0.932,83.4
"500_1:1",500,"1:1",250,250,190,"RNABC",0.039463601532567,0.94,0.936,0.944,47.1
"500_1:1",500,"1:1",250,250,190,"limma",0.0282886334610473,0.934,0.92,0.948,45.2
"500_1:1",500,"1:1",250,250,190,"MNN",0.0146232439335888,0.872,0.848,0.896,48.8
"1000_1:1",1000,"1:1",500,500,190,"QN",0.0159630606860158,0.772,0.78,0.764,45.4
"1000_1:1",1000,"1:1",500,500,190,"Angel",0.0159630606860158,0.772,0.78,0.764,46.6
"1000_1:1",1000,"1:1",500,500,190,"TDM",0.00758575197889182,0.718,0.62,0.816,58.9
"1000_1:1",1000,"1:1",500,500,190,"MMR",0.0404353562005277,0.761,0.666,0.856,43.4
"1000_1:1",1000,"1:1",500,500,190,"ComBat",0.0232849604221636,0.938,0.94,0.936,47
"1000_1:1",1000,"1:1",500,500,190,"ComBat_seq",0.0282321899736148,0.91,0.872,0.948,84.5
"1000_1:1",1000,"1:1",500,500,190,"RNABC",0.0494722955145119,0.94,0.938,0.942,45.6
"1000_1:1",1000,"1:1",500,500,190,"limma",0.029353562005277,0.93,0.926,0.934,46.2
"1000_1:1",1000,"1:1",500,500,190,"MNN",0.0141820580474934,0.875,0.862,0.888,47.9
"2000_1:1",2000,"1:1",1000,1000,190,"QN",0.0295197740112994,0.7455,0.771,0.72,45.2
"2000_1:1",2000,"1:1",1000,1000,190,"Angel",0.029590395480226,0.7455,0.771,0.72,46.4
"2000_1:1",2000,"1:1",1000,1000,190,"TDM",0.00755649717514124,0.672,0.616,0.728,58.9
"2000_1:1",2000,"1:1",1000,1000,190,"MMR",0.0387005649717514,0.713,0.668,0.758,43.8
"2000_1:1",2000,"1:1",1000,1000,190,"ComBat",0.028954802259887,0.8905,0.94,0.841,46.4
"2000_1:1",2000,"1:1",1000,1000,190,"ComBat_seq",0.0281779661016949,0.8085,0.873,0.744,85.4
"2000_1:1",2000,"1:1",1000,1000,190,"RNABC",0.0675141242937853,0.9295,0.944,0.915,46.6
"2000_1:1",2000,"1:1",1000,1000,190,"limma",0.0384180790960452,0.9395,0.931,0.948,45.8
"2000_1:1",2000,"1:1",1000,1000,190,"MNN",0.0935734463276836,0.8495,0.85,0.849,48.8
"4000_1:1",4000,"1:1",2000,2000,190,"QN",0.0132401315789474,0.77175,0.753,0.7905,45.4
"4000_1:1",4000,"1:1",2000,2000,190,"Angel",0.0132401315789474,0.772,0.753,0.791,46.6
"4000_1:1",4000,"1:1",2000,2000,190,"TDM",0.00773026315789474,0.67275,0.635,0.7105,59.7
"4000_1:1",4000,"1:1",2000,2000,190,"MMR",0.0372532894736842,0.6945,0.685,0.704,43.7
"4000_1:1",4000,"1:1",2000,2000,190,"ComBat",0.0583059210526316,0.85475,0.9325,0.777,46.2
"4000_1:1",4000,"1:1",2000,2000,190,"ComBat_seq",0.0310032894736842,0.783,0.8755,0.6905,85.9
"4000_1:1",4000,"1:1",2000,2000,190,"RNABC",0.0564967105263158,0.928,0.936,0.92,47.4
"4000_1:1",4000,"1:1",2000,2000,190,"limma",0.0681743421052632,0.922,0.923,0.921,45.6
"4000_1:1",4000,"1:1",2000,2000,190,"MNN",0.119407894736842,0.732,0.741,0.723,48.7
"500_2:1",500,"2:1",333,167,190,"QN",0.00938697318007663,0.782,0.78978978978979,0.766467065868264,45.6
