"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,190,"XPN",0.0240102171136654,0.946,0.92,0.972,231.3
"1000_1:1",1000,"1:1",500,500,190,"XPN",0.0263852242744063,0.954,0.934,0.974,225.2
"2000_1:1",2000,"1:1",1000,1000,190,"XPN",0.0252824858757062,0.9565,0.935,0.978,216.6
"4000_1:1",4000,"1:1",2000,2000,190,"XPN",0.04375,0.94275,0.935,0.9505,197.4
"500_2:1",500,"2:1",333,167,190,"XPN",0.0234993614303959,0.93,0.912912912912913,0.964071856287425,223.4
"1000_2:1",1000,"2:1",667,333,190,"XPN",0.0274406332453826,0.948,0.935532233883059,0.972972972972973,227.2
"2000_2:1",2000,"2:1",1333,667,190,"XPN",0.0271892655367232,0.9415,0.923480870217554,0.977511244377811,211.2
"4000_2:1",4000,"2:1",2667,1333,190,"XPN",0.0452302631578947,0.942,0.944506936632921,0.936984246061515,207
"500_4:1",500,"4:1",400,100,190,"XPN",0.0246487867177522,0.936,0.93,0.96,220.5
"1000_4:1",1000,"4:1",800,200,190,"XPN",0.0284300791556728,0.937,0.92625,0.98,221.7
"2000_4:1",2000,"4:1",1600,400,190,"XPN",0.034816384180791,0.9365,0.9275,0.9725,202.6
"4000_4:1",4000,"4:1",3200,800,190,"XPN",0.0601973684210526,0.93775,0.9365625,0.9425,197.9
