"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,138,"QN",0.0132183908045977,0.794,0.788,0.8,44.5
"500_1:1",500,"1:1",250,250,138,"Angel",0.0132183908045977,0.794,0.788,0.8,45.1
"500_1:1",500,"1:1",250,250,138,"TDM",0.0100255427841635,0.732,0.776,0.688,57.2
"500_1:1",500,"1:1",250,250,138,"MMR",0.0279693486590038,0.8,0.852,0.748,40.7
"500_1:1",500,"1:1",250,250,138,"ComBat",0.0593869731800766,0.93,0.92,0.94,45.5
"500_1:1",500,"1:1",250,250,138,"ComBat_seq",0.0339719029374202,0.914,0.924,0.904,79.7
"500_1:1",500,"1:1",250,250,138,"RNABC",0.056066411238825,0.932,0.924,0.94,41.4
"500_1:1",500,"1:1",250,250,138,"limma",0.0674329501915709,0.924,0.916,0.932,39.8
"500_1:1",500,"1:1",250,250,138,"MNN",0.0393358876117497,0.838,0.9,0.776,44
"1000_1:1",1000,"1:1",500,500,138,"QN",0.0129947229551451,0.776,0.772,0.78,39.8
"1000_1:1",1000,"1:1",500,500,138,"Angel",0.0129947229551451,0.776,0.772,0.78,41.5
"1000_1:1",1000,"1:1",500,500,138,"TDM",0.00996042216358839,0.736,0.786,0.686,55
"1000_1:1",1000,"1:1",500,500,138,"MMR",0.0277704485488127,0.813,0.866,0.76,41.8
"1000_1:1",1000,"1:1",500,500,138,"ComBat",0.0608179419525066,0.926,0.916,0.936,42.7
"1000_1:1",1000,"1:1",500,500,138,"ComBat_seq",0.0335751978891821,0.918,0.926,0.91,79.1
"1000_1:1",1000,"1:1",500,500,138,"RNABC",0.054221635883905,0.926,0.922,0.93,42.5
"1000_1:1",1000,"1:1",500,500,138,"limma",0.0680738786279683,0.922,0.918,0.926,42.5
"1000_1:1",1000,"1:1",500,500,138,"MNN",0.0628627968337731,0.829,0.89,0.768,45.9
"2000_1:1",2000,"1:1",1000,1000,138,"QN",0.0148305084745763,0.7625,0.757,0.768,42.3
"2000_1:1",2000,"1:1",1000,1000,138,"Angel",0.0147598870056497,0.7615,0.757,0.766,43.7
"2000_1:1",2000,"1:1",1000,1000,138,"TDM",0.0100988700564972,0.6875,0.765,0.61,57.8
"2000_1:1",2000,"1:1",1000,1000,138,"MMR",0.0272598870056497,0.7305,0.851,0.61,40.7
"2000_1:1",2000,"1:1",1000,1000,138,"ComBat",0.0675141242937853,0.874,0.91,0.838,42.6
"2000_1:1",2000,"1:1",1000,1000,138,"ComBat_seq",0.0338983050847458,0.8085,0.917,0.7,77.6
"2000_1:1",2000,"1:1",1000,1000,138,"RNABC",0.0576271186440678,0.923,0.919,0.927,42.6
"2000_1:1",2000,"1:1",1000,1000,138,"limma",0.0751412429378531,0.919,0.909,0.929,43.5
"2000_1:1",2000,"1:1",1000,1000,138,"MNN",0.0790960451977401,0.827,0.888,0.766,45.3
"4000_1:1",4000,"1:1",2000,2000,138,"QN",0.0211348684210526,0.79875,0.758,0.8395,42.8
"4000_1:1",4000,"1:1",2000,2000,138,"Angel",0.0212171052631579,0.799,0.758,0.84,44.4
"4000_1:1",4000,"1:1",2000,2000,138,"TDM",0.0100328947368421,0.714,0.783,0.645,60.2
"4000_1:1",4000,"1:1",2000,2000,138,"MMR",0.0283717105263158,0.74075,0.8655,0.616,42.6
"4000_1:1",4000,"1:1",2000,2000,138,"ComBat",0.0831414473684211,0.858,0.9085,0.8075,45.4
"4000_1:1",4000,"1:1",2000,2000,138,"ComBat_seq",0.0339638157894737,0.7935,0.921,0.666,80.2
