"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,159,"QN",0.0122605363984674,0.796,0.8,0.792,56.3
"500_1:1",500,"1:1",250,250,159,"Angel",0.0122605363984674,0.796,0.8,0.792,57
"500_1:1",500,"1:1",250,250,159,"TDM",0.00715197956577267,0.756,0.772,0.74,69.3
"500_1:1",500,"1:1",250,250,159,"MMR",0.0295657726692209,0.812,0.824,0.8,54.2
"500_1:1",500,"1:1",250,250,159,"ComBat",0.0537675606641124,0.928,0.936,0.92,59.9
"500_1:1",500,"1:1",250,250,159,"ComBat_seq",0.0325670498084291,0.906,0.936,0.876,95.5
"500_1:1",500,"1:1",250,250,159,"RNABC",0.0528097062579821,0.92,0.932,0.908,52.6
"500_1:1",500,"1:1",250,250,159,"limma",0.0577266922094508,0.928,0.94,0.916,52.7
"500_1:1",500,"1:1",250,250,159,"MNN",0.0302681992337165,0.84,0.888,0.792,54.2
"1000_1:1",1000,"1:1",500,500,159,"QN",0.0127308707124011,0.78,0.792,0.768,54.7
"1000_1:1",1000,"1:1",500,500,159,"Angel",0.0127308707124011,0.78,0.792,0.768,55.7
"1000_1:1",1000,"1:1",500,500,159,"TDM",0.00745382585751979,0.762,0.792,0.732,70.3
"1000_1:1",1000,"1:1",500,500,159,"MMR",0.029287598944591,0.827,0.854,0.8,54.2
"1000_1:1",1000,"1:1",500,500,159,"ComBat",0.0552770448548813,0.932,0.944,0.92,57.8
"1000_1:1",1000,"1:1",500,500,159,"ComBat_seq",0.0318601583113456,0.91,0.938,0.882,99.4
"1000_1:1",1000,"1:1",500,500,159,"RNABC",0.0529683377308707,0.928,0.942,0.914,55.3
"1000_1:1",1000,"1:1",500,500,159,"limma",0.0596306068601583,0.93,0.936,0.924,55.1
"1000_1:1",1000,"1:1",500,500,159,"MNN",0.0364775725593668,0.842,0.87,0.814,55.5
"2000_1:1",2000,"1:1",1000,1000,159,"QN",0.0161723163841808,0.7645,0.775,0.754,52.9
"2000_1:1",2000,"1:1",1000,1000,159,"Angel",0.0161723163841808,0.7635,0.775,0.752,52.7
"2000_1:1",2000,"1:1",1000,1000,159,"TDM",0.00812146892655367,0.706,0.776,0.636,65.8
"2000_1:1",2000,"1:1",1000,1000,159,"MMR",0.0282485875706215,0.761,0.858,0.664,50.4
"2000_1:1",2000,"1:1",1000,1000,159,"ComBat",0.0653248587570621,0.892,0.953,0.831,53.7
"2000_1:1",2000,"1:1",1000,1000,159,"ComBat_seq",0.0323446327683616,0.8095,0.948,0.671,93
"2000_1:1",2000,"1:1",1000,1000,159,"RNABC",0.0576977401129943,0.9315,0.955,0.908,53.4
"2000_1:1",2000,"1:1",1000,1000,159,"limma",0.0695621468926554,0.937,0.944,0.93,54.5
"2000_1:1",2000,"1:1",1000,1000,159,"MNN",0.0593926553672316,0.8375,0.871,0.804,57
"4000_1:1",4000,"1:1",2000,2000,159,"QN",0.0224506578947368,0.80025,0.767,0.8335,54.9
"4000_1:1",4000,"1:1",2000,2000,159,"Angel",0.0224506578947368,0.801,0.767,0.835,53.8
"4000_1:1",4000,"1:1",2000,2000,159,"TDM",0.00822368421052632,0.72025,0.7785,0.662,66.8
"4000_1:1",4000,"1:1",2000,2000,159,"MMR",0.0277138157894737,0.75775,0.8675,0.648,51.1
"4000_1:1",4000,"1:1",2000,2000,159,"ComBat",0.0971217105263158,0.85975,0.9395,0.78,55.1
"4000_1:1",4000,"1:1",2000,2000,159,"ComBat_seq",0.0339638157894737,0.7975,0.9505,0.6445,94.4
"4000_1:1",4000,"1:1",2000,2000,159,"RNABC",0.0945723684210526,0.93675,0.9515,0.922,53.5
"4000_1:1",4000,"1:1",2000,2000,159,"limma",0.103947368421053,0.93475,0.941,0.9285,54
"4000_1:1",4000,"1:1",2000,2000,159,"MNN",0.151069078947368,0.72725,0.7775,0.677,58
"500_2:1",500,"2:1",333,167,159,"QN",0.0127075351213282,0.792,0.798798798798799,0.778443113772455,55.7
"500_2:1",500,"2:1",333,167,159,"Angel",0.0126436781609195,0.794,0.798798798798799,0.784431137724551,56.9
"500_2:1",500,"2:1",333,167,159,"TDM",0.00727969348659004,0.776,0.801801801801802,0.724550898203593,69.7
"500_2:1",500,"2:1",333,167,159,"MMR",0.0295019157088123,0.832,0.855855855855856,0.784431137724551,53.2
"500_2:1",500,"2:1",333,167,159,"ComBat",0.0598339719029374,0.936,0.93993993993994,0.92814371257485,56.4
