"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,186,"QN",0.0183908045977011,0.778,0.788,0.768,52.9
"500_1:1",500,"1:1",250,250,186,"Angel",0.0183908045977011,0.778,0.788,0.768,53.6
"500_1:1",500,"1:1",250,250,186,"TDM",0.0122605363984674,0.754,0.792,0.716,65.8
"500_1:1",500,"1:1",250,250,186,"MMR",0.0567049808429119,0.806,0.812,0.8,50.1
"500_1:1",500,"1:1",250,250,186,"ComBat",0.0784163473818646,0.912,0.876,0.948,55.9
"500_1:1",500,"1:1",250,250,186,"ComBat_seq",0.0625798212005109,0.892,0.864,0.92,92.6
"500_1:1",500,"1:1",250,250,186,"RNABC",0.0847381864623244,0.916,0.896,0.936,50.9
"500_1:1",500,"1:1",250,250,186,"limma",0.0901021711366539,0.906,0.876,0.936,50.7
"500_1:1",500,"1:1",250,250,186,"MNN",0.137037037037037,0.776,0.788,0.764,53.5
"1000_1:1",1000,"1:1",500,500,186,"QN",0.0203825857519789,0.767,0.778,0.756,51.5
"1000_1:1",1000,"1:1",500,500,186,"Angel",0.0204485488126649,0.767,0.778,0.756,50.8
"1000_1:1",1000,"1:1",500,500,186,"TDM",0.0121372031662269,0.746,0.784,0.708,63.5
"1000_1:1",1000,"1:1",500,500,186,"MMR",0.0567282321899736,0.783,0.802,0.764,48.4
"1000_1:1",1000,"1:1",500,500,186,"ComBat",0.0765171503957784,0.916,0.898,0.934,52.1
"1000_1:1",1000,"1:1",500,500,186,"ComBat_seq",0.0618733509234828,0.889,0.868,0.91,93.1
"1000_1:1",1000,"1:1",500,500,186,"RNABC",0.0841688654353562,0.916,0.908,0.924,51.6
"1000_1:1",1000,"1:1",500,500,186,"limma",0.0881266490765172,0.916,0.902,0.93,51.8
"1000_1:1",1000,"1:1",500,500,186,"MNN",0.170316622691293,0.706,0.74,0.672,53.9
"2000_1:1",2000,"1:1",1000,1000,186,"QN",0.0266242937853107,0.7405,0.756,0.725,51.2
"2000_1:1",2000,"1:1",1000,1000,186,"Angel",0.0265536723163842,0.7415,0.756,0.727,52.7
"2000_1:1",2000,"1:1",1000,1000,186,"TDM",0.0127824858757062,0.706,0.76,0.652,64.1
"2000_1:1",2000,"1:1",1000,1000,186,"MMR",0.0567796610169492,0.7225,0.793,0.652,47.5
"2000_1:1",2000,"1:1",1000,1000,186,"ComBat",0.0767655367231638,0.867,0.886,0.848,51.5
