"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,127,"QN",0.00517241379310345,0.806,0.812,0.8,46
"500_1:1",500,"1:1",250,250,127,"Angel",0.00517241379310345,0.806,0.812,0.8,45.1
"500_1:1",500,"1:1",250,250,127,"TDM",0.00466155810983397,0.762,0.8,0.724,56.5
"500_1:1",500,"1:1",250,250,127,"MMR",0.0130268199233716,0.764,0.788,0.74,42
"500_1:1",500,"1:1",250,250,127,"ComBat",0.0162835249042146,0.952,0.944,0.96,48.1
"500_1:1",500,"1:1",250,250,127,"ComBat_seq",0.0106641123882503,0.932,0.948,0.916,88.6
"500_1:1",500,"1:1",250,250,127,"RNABC",0.0171775223499361,0.952,0.944,0.96,46.2
"500_1:1",500,"1:1",250,250,127,"limma",0.019029374201788,0.95,0.944,0.956,42.1
"500_1:1",500,"1:1",250,250,127,"MNN",0.0213282247765006,0.89,0.892,0.888,47.9
"1000_1:1",1000,"1:1",500,500,127,"QN",0.00620052770448549,0.788,0.81,0.766,44.4
"1000_1:1",1000,"1:1",500,500,127,"Angel",0.00620052770448549,0.788,0.81,0.766,48.6
"1000_1:1",1000,"1:1",500,500,127,"TDM",0.00461741424802111,0.752,0.804,0.7,57.3
"1000_1:1",1000,"1:1",500,500,127,"MMR",0.012598944591029,0.778,0.83,0.726,41.9
"1000_1:1",1000,"1:1",500,500,127,"ComBat",0.0172163588390501,0.955,0.962,0.948,56.2
"1000_1:1",1000,"1:1",500,500,127,"ComBat_seq",0.0106860158311346,0.933,0.964,0.902,104.4
"1000_1:1",1000,"1:1",500,500,127,"RNABC",0.0179419525065963,0.953,0.96,0.946,58
"1000_1:1",1000,"1:1",500,500,127,"limma",0.0193931398416887,0.949,0.958,0.94,57.8
"1000_1:1",1000,"1:1",500,500,127,"MNN",0.0856860158311346,0.793,0.85,0.736,60.1
"2000_1:1",2000,"1:1",1000,1000,127,"QN",0.00861581920903955,0.771,0.783,0.759,56.7
"2000_1:1",2000,"1:1",1000,1000,127,"Angel",0.00861581920903955,0.771,0.783,0.759,54.2
"2000_1:1",2000,"1:1",1000,1000,127,"TDM",0.00423728813559322,0.712,0.802,0.622,71.1
"2000_1:1",2000,"1:1",1000,1000,127,"MMR",0.0122881355932203,0.7175,0.837,0.598,54.3
"2000_1:1",2000,"1:1",1000,1000,127,"ComBat",0.0198446327683616,0.9045,0.957,0.852,59.2
"2000_1:1",2000,"1:1",1000,1000,127,"ComBat_seq",0.0104519774011299,0.834,0.963,0.705,102.2
"2000_1:1",2000,"1:1",1000,1000,127,"RNABC",0.0206214689265537,0.9555,0.96,0.951,54.2
"2000_1:1",2000,"1:1",1000,1000,127,"limma",0.0253531073446328,0.953,0.956,0.95,56.2
"2000_1:1",2000,"1:1",1000,1000,127,"MNN",0.097316384180791,0.801,0.843,0.759,59
"4000_1:1",4000,"1:1",2000,2000,127,"QN",0.00986842105263158,0.8105,0.776,0.845,57.2
"4000_1:1",4000,"1:1",2000,2000,127,"Angel",0.00978618421052631,0.8105,0.776,0.845,55.7
"4000_1:1",4000,"1:1",2000,2000,127,"TDM",0.00419407894736842,0.728,0.804,0.652,74.7
"4000_1:1",4000,"1:1",2000,2000,127,"MMR",0.0136513157894737,0.744,0.8635,0.6245,53.5
"4000_1:1",4000,"1:1",2000,2000,127,"ComBat",0.0355263157894737,0.88075,0.952,0.8095,59.6
"4000_1:1",4000,"1:1",2000,2000,127,"ComBat_seq",0.0108552631578947,0.8165,0.9575,0.6755,104.9
"4000_1:1",4000,"1:1",2000,2000,127,"RNABC",0.0398848684210526,0.9575,0.957,0.958,56
"4000_1:1",4000,"1:1",2000,2000,127,"limma",0.0443256578947368,0.95475,0.949,0.9605,60.3
"4000_1:1",4000,"1:1",2000,2000,127,"MNN",0.165296052631579,0.75825,0.784,0.7325,58.3
"500_2:1",500,"2:1",333,167,127,"QN",0.00530012771392082,0.81,0.813813813813814,0.802395209580838,55.1
"500_2:1",500,"2:1",333,167,127,"Angel",0.00530012771392082,0.81,0.813813813813814,0.802395209580838,58
"500_2:1",500,"2:1",333,167,127,"TDM",0.00466155810983397,0.774,0.807807807807808,0.706586826347305,73.4
