"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,130,"XPN",0.0302681992337165,0.946,0.944,0.948,295.7
"1000_1:1",1000,"1:1",500,500,130,"XPN",0.0268469656992084,0.954,0.956,0.952,273.7
"2000_1:1",2000,"1:1",1000,1000,130,"XPN",0.0365112994350282,0.9565,0.957,0.956,313.2
"4000_1:1",4000,"1:1",2000,2000,130,"XPN",0.0787006578947368,0.94575,0.9535,0.938,298.8
"500_2:1",500,"2:1",333,167,130,"XPN",0.0311621966794381,0.946,0.942942942942943,0.952095808383233,300.2
"1000_2:1",1000,"2:1",667,333,130,"XPN",0.029287598944591,0.96,0.95952023988006,0.960960960960961,296.1
"2000_2:1",2000,"2:1",1333,667,130,"XPN",0.0483050847457627,0.9495,0.951237809452363,0.946026986506747,302.7
"4000_2:1",4000,"2:1",2667,1333,130,"XPN",0.101809210526316,0.94775,0.953880764904387,0.935483870967742,286.1
"500_4:1",500,"4:1",400,100,130,"XPN",0.0335249042145594,0.944,0.95,0.92,269.3
"1000_4:1",1000,"4:1",800,200,130,"XPN",0.0313324538258575,0.96,0.95875,0.965,264.5
"2000_4:1",2000,"4:1",1600,400,130,"XPN",0.0513418079096045,0.945,0.944375,0.9475,295.4
"4000_4:1",4000,"4:1",3200,800,130,"XPN",0.114720394736842,0.943,0.9471875,0.92625,292.6
