"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,181,"XPN",0.0305236270753512,0.94,0.956,0.924,224.3
"1000_1:1",1000,"1:1",500,500,181,"XPN",0.0310686015831135,0.949,0.972,0.926,228.8
"2000_1:1",2000,"1:1",1000,1000,181,"XPN",0.034180790960452,0.9535,0.973,0.934,217.5
"4000_1:1",4000,"1:1",2000,2000,181,"XPN",0.0587993421052632,0.94975,0.969,0.9305,207.7
"500_2:1",500,"2:1",333,167,181,"XPN",0.0296934865900383,0.938,0.951951951951952,0.910179640718563,224.9
"1000_2:1",1000,"2:1",667,333,181,"XPN",0.0300131926121372,0.956,0.968515742128936,0.930930930930931,219.8
"2000_2:1",2000,"2:1",1333,667,181,"XPN",0.0340395480225989,0.963,0.973743435858965,0.941529235382309,216.4
"4000_2:1",4000,"2:1",2667,1333,181,"XPN",0.0898026315789474,0.9535,0.963629546306712,0.933233308327082,209
"500_4:1",500,"4:1",400,100,181,"XPN",0.029757343550447,0.954,0.965,0.91,227.7
"1000_4:1",1000,"4:1",800,200,181,"XPN",0.0298153034300792,0.959,0.96875,0.92,230.9
"2000_4:1",2000,"4:1",1600,400,181,"XPN",0.0392655367231638,0.9635,0.969375,0.94,226.4
"4000_4:1",4000,"4:1",3200,800,181,"XPN",0.0582236842105263,0.95075,0.956875,0.92625,205.9
