"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,101,"XPN",0.0648148148148148,0.916,0.904,0.928,257
"1000_1:1",1000,"1:1",500,500,101,"XPN",0.0606860158311346,0.932,0.932,0.932,254.5
"2000_1:1",2000,"1:1",1000,1000,101,"XPN",0.0662429378531074,0.9245,0.937,0.912,260.7
"4000_1:1",4000,"1:1",2000,2000,101,"XPN",0.136019736842105,0.92375,0.945,0.9025,265.3
"500_2:1",500,"2:1",333,167,101,"XPN",0.0664750957854406,0.926,0.915915915915916,0.946107784431138,259.2
"1000_2:1",1000,"2:1",667,333,101,"XPN",0.0613456464379947,0.942,0.935532233883059,0.954954954954955,263.2
"2000_2:1",2000,"2:1",1333,667,101,"XPN",0.067090395480226,0.929,0.938484621155289,0.910044977511244,268.9
"4000_2:1",4000,"2:1",2667,1333,101,"XPN",0.171875,0.916,0.946006749156355,0.855963990997749,288.4
"500_4:1",500,"4:1",400,100,101,"XPN",0.0632822477650064,0.92,0.9175,0.93,260.2
"1000_4:1",1000,"4:1",800,200,101,"XPN",0.0656332453825857,0.934,0.93,0.95,264
"2000_4:1",2000,"4:1",1600,400,101,"XPN",0.0750706214689266,0.9345,0.94,0.9125,264.3
"4000_4:1",4000,"4:1",3200,800,101,"XPN",0.182154605263158,0.922,0.9453125,0.82875,263.1
