"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,133,"XPN",0.079757343550447,0.92,0.916,0.924,277.8
"1000_1:1",1000,"1:1",500,500,133,"XPN",0.0742744063324538,0.943,0.956,0.93,292.7
"2000_1:1",2000,"1:1",1000,1000,133,"XPN",0.0858757062146893,0.9295,0.96,0.899,306.2
"4000_1:1",4000,"1:1",2000,2000,133,"XPN",0.184703947368421,0.919,0.9525,0.8855,300
"500_2:1",500,"2:1",333,167,133,"XPN",0.0780332056194125,0.934,0.93993993993994,0.922155688622755,271.4
"1000_2:1",1000,"2:1",667,333,133,"XPN",0.0761873350923483,0.946,0.949025487256372,0.93993993993994,293.8
"2000_2:1",2000,"2:1",1333,667,133,"XPN",0.0945621468926554,0.938,0.95873968492123,0.896551724137931,299.6
"4000_2:1",4000,"2:1",2667,1333,133,"XPN",0.197368421052632,0.9285,0.953505811773528,0.878469617404351,288.1
"500_4:1",500,"4:1",400,100,133,"XPN",0.0791187739463601,0.938,0.945,0.91,272.7
"1000_4:1",1000,"4:1",800,200,133,"XPN",0.0780343007915567,0.952,0.95625,0.935,293.1
"2000_4:1",2000,"4:1",1600,400,133,"XPN",0.1125,0.9435,0.95375,0.9025,302.4
"4000_4:1",4000,"4:1",3200,800,133,"XPN",0.212335526315789,0.93025,0.941875,0.88375,288.3
