"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,123,"XPN",0.0386973180076628,0.938,0.94,0.936,272.9
"1000_1:1",1000,"1:1",500,500,123,"XPN",0.037598944591029,0.939,0.964,0.914,284.6
"2000_1:1",2000,"1:1",1000,1000,123,"XPN",0.0369350282485876,0.956,0.969,0.943,295.6
"4000_1:1",4000,"1:1",2000,2000,123,"XPN",0.0518092105263158,0.94875,0.9665,0.931,278.6
"500_2:1",500,"2:1",333,167,123,"XPN",0.034418901660281,0.954,0.957957957957958,0.946107784431138,283
"1000_2:1",1000,"2:1",667,333,123,"XPN",0.0400395778364116,0.95,0.962518740629685,0.924924924924925,295.2
"2000_2:1",2000,"2:1",1333,667,123,"XPN",0.0405367231638418,0.959,0.971492873218305,0.934032983508246,299.8
"4000_2:1",4000,"2:1",2667,1333,123,"XPN",0.0558388157894737,0.95125,0.961754780652418,0.930232558139535,274.1
"500_4:1",500,"4:1",400,100,123,"XPN",0.0386973180076628,0.954,0.9575,0.94,297
"1000_4:1",1000,"4:1",800,200,123,"XPN",0.0412269129287599,0.961,0.96625,0.94,305.3
"2000_4:1",2000,"4:1",1600,400,123,"XPN",0.0451977401129944,0.9635,0.96875,0.9425,281.8
"4000_4:1",4000,"4:1",3200,800,123,"XPN",0.102384868421053,0.94175,0.9584375,0.875,296
