"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,187,"QN",0.00874840357598978,0.804,0.812,0.796,50.3
"500_1:1",500,"1:1",250,250,187,"Angel",0.0086845466155811,0.804,0.812,0.796,49.6
"500_1:1",500,"1:1",250,250,187,"TDM",0.0086845466155811,0.746,0.8,0.692,61.4
"500_1:1",500,"1:1",250,250,187,"MMR",0.0381226053639847,0.802,0.88,0.724,46.8
"500_1:1",500,"1:1",250,250,187,"ComBat",0.027522349936143,0.94,0.936,0.944,51.9
"500_1:1",500,"1:1",250,250,187,"ComBat_seq",0.0219667943805875,0.91,0.96,0.86,89.7
"500_1:1",500,"1:1",250,250,187,"RNABC",0.0299489144316731,0.938,0.936,0.94,48.4
"500_1:1",500,"1:1",250,250,187,"limma",0.0361430395913155,0.936,0.928,0.944,46.2
"500_1:1",500,"1:1",250,250,187,"MNN",0.0242017879948914,0.884,0.904,0.864,49.4
"1000_1:1",1000,"1:1",500,500,187,"QN",0.0100263852242744,0.789,0.804,0.774,46.3
"1000_1:1",1000,"1:1",500,500,187,"Angel",0.00996042216358839,0.788,0.804,0.772,47.9
"1000_1:1",1000,"1:1",500,500,187,"TDM",0.00883905013192612,0.744,0.806,0.682,59.2
"1000_1:1",1000,"1:1",500,500,187,"MMR",0.0370052770448549,0.804,0.902,0.706,45.6
"1000_1:1",1000,"1:1",500,500,187,"ComBat",0.0288918205804749,0.94,0.938,0.942,47.7
"1000_1:1",1000,"1:1",500,500,187,"ComBat_seq",0.0218337730870712,0.918,0.962,0.874,87.2
"1000_1:1",1000,"1:1",500,500,187,"RNABC",0.0303430079155673,0.939,0.94,0.938,48.4
"1000_1:1",1000,"1:1",500,500,187,"limma",0.0369393139841689,0.941,0.94,0.942,46.4
"1000_1:1",1000,"1:1",500,500,187,"MNN",0.0329815303430079,0.884,0.902,0.866,50
"2000_1:1",2000,"1:1",1000,1000,187,"QN",0.0140536723163842,0.7685,0.764,0.773,46.9
"2000_1:1",2000,"1:1",1000,1000,187,"Angel",0.0140536723163842,0.7685,0.764,0.773,48
"2000_1:1",2000,"1:1",1000,1000,187,"TDM",0.00882768361581921,0.703,0.799,0.607,61.2
"2000_1:1",2000,"1:1",1000,1000,187,"MMR",0.0353813559322034,0.741,0.886,0.596,44.9
"2000_1:1",2000,"1:1",1000,1000,187,"ComBat",0.0348870056497175,0.894,0.945,0.843,48.7
"2000_1:1",2000,"1:1",1000,1000,187,"ComBat_seq",0.0209039548022599,0.818,0.965,0.671,86.4
"2000_1:1",2000,"1:1",1000,1000,187,"RNABC",0.0318502824858757,0.944,0.951,0.937,47.1
"2000_1:1",2000,"1:1",1000,1000,187,"limma",0.0451977401129944,0.9435,0.945,0.942,49.3
"2000_1:1",2000,"1:1",1000,1000,187,"MNN",0.114194915254237,0.846,0.876,0.816,52.5
"4000_1:1",4000,"1:1",2000,2000,187,"QN",0.0171052631578947,0.79225,0.761,0.8235,51
"4000_1:1",4000,"1:1",2000,2000,187,"Angel",0.0171052631578947,0.7925,0.761,0.824,50
