"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,113,"XPN",0.0144955300127714,0.954,0.928,0.98,290.3
"1000_1:1",1000,"1:1",500,500,113,"XPN",0.0180738786279683,0.953,0.936,0.97,288.9
"2000_1:1",2000,"1:1",1000,1000,113,"XPN",0.0161016949152542,0.9585,0.948,0.969,311.2
"4000_1:1",4000,"1:1",2000,2000,113,"XPN",0.0295230263157895,0.9515,0.944,0.959,299.2
"500_2:1",500,"2:1",333,167,113,"XPN",0.0143039591315453,0.952,0.93993993993994,0.976047904191617,285.2
"1000_2:1",1000,"2:1",667,333,113,"XPN",0.0175461741424802,0.953,0.938530734632684,0.981981981981982,279.3
"2000_2:1",2000,"2:1",1333,667,113,"XPN",0.0173728813559322,0.9575,0.945236309077269,0.982008995502249,267.9
"4000_2:1",4000,"2:1",2667,1333,113,"XPN",0.0473684210526316,0.949,0.944131983502062,0.95873968492123,303.9
"500_4:1",500,"4:1",400,100,113,"XPN",0.0146871008939974,0.948,0.94,0.98,287.1
"1000_4:1",1000,"4:1",800,200,113,"XPN",0.0174142480211082,0.946,0.9375,0.98,274.1
"2000_4:1",2000,"4:1",1600,400,113,"XPN",0.0184322033898305,0.9535,0.946875,0.98,292.5
"4000_4:1",4000,"4:1",3200,800,113,"XPN",0.0487664473684211,0.94525,0.9421875,0.9575,268.2
