"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,180,"QN",0.0192848020434227,0.796,0.792,0.8,50.3
"500_1:1",500,"1:1",250,250,180,"Angel",0.0192848020434227,0.796,0.792,0.8,51.7
"500_1:1",500,"1:1",250,250,180,"TDM",0.020242656449553,0.734,0.832,0.636,63.8
"500_1:1",500,"1:1",250,250,180,"MMR",0.113537675606641,0.772,0.856,0.688,48.9
"500_1:1",500,"1:1",250,250,180,"ComBat",0.0822477650063857,0.91,0.916,0.904,54.6
"500_1:1",500,"1:1",250,250,180,"ComBat_seq",0.0804597701149425,0.886,0.916,0.856,90.8
"500_1:1",500,"1:1",250,250,180,"RNABC",0.0891443167305236,0.908,0.908,0.908,49.7
"500_1:1",500,"1:1",250,250,180,"limma",0.0938697318007663,0.908,0.908,0.908,49
"500_1:1",500,"1:1",250,250,180,"MNN",0.0691570881226054,0.806,0.852,0.76,52.1
"1000_1:1",1000,"1:1",500,500,180,"QN",0.0189973614775726,0.778,0.792,0.764,49.2
"1000_1:1",1000,"1:1",500,500,180,"Angel",0.0189973614775726,0.779,0.794,0.764,49.1
"1000_1:1",1000,"1:1",500,500,180,"TDM",0.0193271767810026,0.743,0.832,0.654,61.9
"1000_1:1",1000,"1:1",500,500,180,"MMR",0.111873350923483,0.799,0.876,0.722,47
"1000_1:1",1000,"1:1",500,500,180,"ComBat",0.0812664907651715,0.934,0.928,0.94,50
"1000_1:1",1000,"1:1",500,500,180,"ComBat_seq",0.079155672823219,0.906,0.924,0.888,89.1
"1000_1:1",1000,"1:1",500,500,180,"RNABC",0.0852902374670185,0.929,0.924,0.934,50
"1000_1:1",1000,"1:1",500,500,180,"limma",0.0924142480211082,0.932,0.926,0.938,48.4
"1000_1:1",1000,"1:1",500,500,180,"MNN",0.0648416886543536,0.852,0.87,0.834,52.8
"2000_1:1",2000,"1:1",1000,1000,180,"QN",0.0204802259887006,0.754,0.76,0.748,48.8
"2000_1:1",2000,"1:1",1000,1000,180,"Angel",0.0204802259887006,0.754,0.76,0.748,49.8
