"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,195,"XPN",0.0402298850574713,0.91,0.86,0.96,214.3
"1000_1:1",1000,"1:1",500,500,195,"XPN",0.0395118733509235,0.922,0.882,0.962,215.9
"2000_1:1",2000,"1:1",1000,1000,195,"XPN",0.0438559322033898,0.917,0.879,0.955,207.7
"4000_1:1",4000,"1:1",2000,2000,195,"XPN",0.0712993421052632,0.932,0.911,0.953,199.1
"500_2:1",500,"2:1",333,167,195,"XPN",0.0395913154533844,0.904,0.873873873873874,0.964071856287425,216.4
"1000_2:1",1000,"2:1",667,333,195,"XPN",0.0388522427440633,0.914,0.88455772113943,0.972972972972973,213.8
"2000_2:1",2000,"2:1",1333,667,195,"XPN",0.0428672316384181,0.9165,0.896474118529632,0.956521739130435,206.3
"4000_2:1",4000,"2:1",2667,1333,195,"XPN",0.0638157894736842,0.92225,0.912260967379078,0.942235558889722,210.3
"500_4:1",500,"4:1",400,100,195,"XPN",0.0385696040868455,0.89,0.875,0.95,230
"1000_4:1",1000,"4:1",800,200,195,"XPN",0.0383905013192612,0.897,0.87875,0.97,210
"2000_4:1",2000,"4:1",1600,400,195,"XPN",0.0550141242937853,0.9095,0.895,0.9675,206.9
"4000_4:1",4000,"4:1",3200,800,195,"XPN",0.0689967105263158,0.91725,0.908125,0.95375,210.4
