"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,132,"QN",0.00734355044699872,0.806,0.804,0.808,67.3
"500_1:1",500,"1:1",250,250,132,"Angel",0.00747126436781609,0.808,0.804,0.812,68.4
"500_1:1",500,"1:1",250,250,132,"TDM",0.00376756066411239,0.746,0.78,0.712,86.2
"500_1:1",500,"1:1",250,250,132,"MMR",0.0136015325670498,0.818,0.836,0.8,64.1
"500_1:1",500,"1:1",250,250,132,"ComBat",0.016794380587484,0.946,0.928,0.964,75.3
"500_1:1",500,"1:1",250,250,132,"ComBat_seq",0.00708812260536398,0.93,0.924,0.936,135.2
"500_1:1",500,"1:1",250,250,132,"RNABC",0.0168582375478927,0.95,0.932,0.968,63.8
"500_1:1",500,"1:1",250,250,132,"limma",0.0237547892720306,0.946,0.92,0.972,63.8
"500_1:1",500,"1:1",250,250,132,"MNN",0.0111749680715198,0.922,0.912,0.932,68
"1000_1:1",1000,"1:1",500,500,132,"QN",0.00864116094986807,0.77,0.778,0.762,64.9
"1000_1:1",1000,"1:1",500,500,132,"Angel",0.00864116094986807,0.77,0.778,0.762,61.3
"1000_1:1",1000,"1:1",500,500,132,"TDM",0.00362796833773087,0.727,0.776,0.678,84.4
"1000_1:1",1000,"1:1",500,500,132,"MMR",0.012467018469657,0.801,0.846,0.756,59.5
"1000_1:1",1000,"1:1",500,500,132,"ComBat",0.016754617414248,0.939,0.928,0.95,66.4
"1000_1:1",1000,"1:1",500,500,132,"ComBat_seq",0.00712401055408971,0.924,0.936,0.912,126.8
"1000_1:1",1000,"1:1",500,500,132,"RNABC",0.0177440633245383,0.941,0.93,0.952,68.4
"1000_1:1",1000,"1:1",500,500,132,"limma",0.0244722955145119,0.933,0.92,0.946,60.3
"1000_1:1",1000,"1:1",500,500,132,"MNN",0.0172823218997361,0.91,0.91,0.91,68.8
"2000_1:1",2000,"1:1",1000,1000,132,"QN",0.0146186440677966,0.759,0.77,0.748,60.2
"2000_1:1",2000,"1:1",1000,1000,132,"Angel",0.0146186440677966,0.759,0.77,0.748,63.9
"2000_1:1",2000,"1:1",1000,1000,132,"TDM",0.00346045197740113,0.715,0.777,0.653,83
"2000_1:1",2000,"1:1",1000,1000,132,"MMR",0.0112994350282486,0.7505,0.851,0.65,59.2
"2000_1:1",2000,"1:1",1000,1000,132,"ComBat",0.0207627118644068,0.9035,0.94,0.867,65.6
"2000_1:1",2000,"1:1",1000,1000,132,"ComBat_seq",0.00727401129943503,0.8365,0.948,0.725,124.4
"2000_1:1",2000,"1:1",1000,1000,132,"RNABC",0.021045197740113,0.95,0.945,0.955,68.4
"2000_1:1",2000,"1:1",1000,1000,132,"limma",0.0304378531073446,0.949,0.937,0.961,60.2
"2000_1:1",2000,"1:1",1000,1000,132,"MNN",0.0102401129943503,0.9235,0.927,0.92,67.7
"4000_1:1",4000,"1:1",2000,2000,132,"QN",0.0111019736842105,0.78525,0.757,0.8135,60
"4000_1:1",4000,"1:1",2000,2000,132,"Angel",0.0111019736842105,0.7855,0.757,0.814,62.4
"4000_1:1",4000,"1:1",2000,2000,132,"TDM",0.00345394736842105,0.72575,0.7775,0.674,84.7
"4000_1:1",4000,"1:1",2000,2000,132,"MMR",0.0102796052631579,0.745,0.8615,0.6285,59.5
"4000_1:1",4000,"1:1",2000,2000,132,"ComBat",0.0338815789473684,0.86725,0.934,0.8005,66.3
"4000_1:1",4000,"1:1",2000,2000,132,"ComBat_seq",0.00699013157894737,0.802,0.943,0.661,126.5
"4000_1:1",4000,"1:1",2000,2000,132,"RNABC",0.0420230263157895,0.9425,0.9435,0.9415,62.9
"4000_1:1",4000,"1:1",2000,2000,132,"limma",0.0467105263157895,0.9365,0.9335,0.9395,63.6
"4000_1:1",4000,"1:1",2000,2000,132,"MNN",0.0952302631578947,0.8575,0.8685,0.8465,66.6
"500_2:1",500,"2:1",333,167,132,"QN",0.00689655172413793,0.806,0.798798798798799,0.820359281437126,63.6
"500_2:1",500,"2:1",333,167,132,"Angel",0.00689655172413793,0.808,0.798798798798799,0.826347305389222,60.2
"500_2:1",500,"2:1",333,167,132,"TDM",0.00383141762452107,0.78,0.804804804804805,0.730538922155689,83.2
"500_2:1",500,"2:1",333,167,132,"MMR",0.0137292464878672,0.83,0.846846846846847,0.796407185628742,60
"500_2:1",500,"2:1",333,167,132,"ComBat",0.0181353767560664,0.95,0.933933933933934,0.982035928143713,65.9
"500_2:1",500,"2:1",333,167,132,"ComBat_seq",0.00715197956577267,0.94,0.933933933933934,0.952095808383233,132.8
"500_2:1",500,"2:1",333,167,132,"RNABC",0.0186462324393359,0.946,0.930930930930931,0.976047904191617,64.8
"500_2:1",500,"2:1",333,167,132,"limma",0.0255427841634738,0.946,0.927927927927928,0.982035928143713,61.2
"500_2:1",500,"2:1",333,167,132,"MNN",0.00919540229885057,0.92,0.912912912912913,0.934131736526946,68
"1000_2:1",1000,"2:1",667,333,132,"QN",0.00745382585751979,0.763,0.766116941529235,0.756756756756757,60.4
"1000_2:1",1000,"2:1",667,333,132,"Angel",0.00758575197889182,0.763,0.766116941529235,0.756756756756757,63.7
"1000_2:1",1000,"2:1",667,333,132,"TDM",0.00362796833773087,0.745,0.770614692653673,0.693693693693694,80.4
"1000_2:1",1000,"2:1",667,333,132,"MMR",0.012532981530343,0.802,0.836581709145427,0.732732732732733,61.6
"1000_2:1",1000,"2:1",667,333,132,"ComBat",0.020778364116095,0.934,0.926536731634183,0.948948948948949,61.9
"1000_2:1",1000,"2:1",667,333,132,"ComBat_seq",0.00712401055408971,0.922,0.934032983508246,0.897897897897898,127.9
"1000_2:1",1000,"2:1",667,333,132,"RNABC",0.0190633245382586,0.936,0.932533733133433,0.942942942942943,64.6
"1000_2:1",1000,"2:1",667,333,132,"limma",0.0286939313984169,0.93,0.922038980509745,0.945945945945946,62.6
"1000_2:1",1000,"2:1",667,333,132,"MNN",0.0134564643799472,0.904,0.910044977511244,0.891891891891892,68.3
"2000_2:1",2000,"2:1",1333,667,132,"QN",0.0138418079096045,0.764,0.743435858964741,0.805097451274363,60.5
"2000_2:1",2000,"2:1",1333,667,132,"Angel",0.013771186440678,0.764,0.743435858964741,0.805097451274363,62.6
"2000_2:1",2000,"2:1",1333,667,132,"TDM",0.00338983050847458,0.7275,0.771942985746437,0.638680659670165,82.8
"2000_2:1",2000,"2:1",1333,667,132,"MMR",0.0117231638418079,0.7805,0.847711927981995,0.646176911544228,60.8
"2000_2:1",2000,"2:1",1333,667,132,"ComBat",0.0369350282485876,0.908,0.922730682670668,0.87856071964018,65.6
"2000_2:1",2000,"2:1",1333,667,132,"ComBat_seq",0.00713276836158192,0.866,0.936984246061515,0.724137931034483,122.5
"2000_2:1",2000,"2:1",1333,667,132,"RNABC",0.0465395480225989,0.945,0.937734433608402,0.95952023988006,62.6
"2000_2:1",2000,"2:1",1333,667,132,"limma",0.0461864406779661,0.9355,0.922730682670668,0.961019490254873,63.4
"2000_2:1",2000,"2:1",1333,667,132,"MNN",0.0176553672316384,0.9105,0.915978994748687,0.899550224887556,67.3
"4000_2:1",4000,"2:1",2667,1333,132,"QN",0.239391447368421,0.786,0.752905886764154,0.852213053263316,60.1
"4000_2:1",4000,"2:1",2667,1333,132,"Angel",0.238322368421053,0.786,0.752905886764154,0.852213053263316,63.5
"4000_2:1",4000,"2:1",2667,1333,132,"TDM",0.00337171052631579,0.7525,0.800899887514061,0.655663915978995,84.6
"4000_2:1",4000,"2:1",2667,1333,132,"MMR",0.0107730263157895,0.792,0.880014998125234,0.615903975993998,59.7
"4000_2:1",4000,"2:1",2667,1333,132,"ComBat",0.129029605263158,0.89375,0.927634045744282,0.825956489122281,64.6
"4000_2:1",4000,"2:1",2667,1333,132,"ComBat_seq",0.00699013157894737,0.85425,0.949756280464942,0.663165791447862,125
"4000_2:1",4000,"2:1",2667,1333,132,"RNABC",0.333963815789474,0.944,0.946006749156355,0.939984996249062,62.7
"4000_2:1",4000,"2:1",2667,1333,132,"limma",0.137746710526316,0.93075,0.92538432695913,0.941485371342836,61.5
"4000_2:1",4000,"2:1",2667,1333,132,"MNN",0.181414473684211,0.7555,0.73190851143607,0.802700675168792,69.4
"500_4:1",500,"4:1",400,100,132,"QN",0.00753512132822478,0.804,0.805,0.8,60.5
"500_4:1",500,"4:1",400,100,132,"Angel",0.00740740740740741,0.806,0.805,0.81,64.9
"500_4:1",500,"4:1",400,100,132,"TDM",0.00376756066411239,0.784,0.8075,0.69,83.1
"500_4:1",500,"4:1",400,100,132,"MMR",0.0136653895274585,0.848,0.86,0.8,59.2
"500_4:1",500,"4:1",400,100,132,"ComBat",0.0198595146871009,0.942,0.935,0.97,58.2
"500_4:1",500,"4:1",400,100,132,"ComBat_seq",0.00721583652618135,0.932,0.935,0.92,119.4
"500_4:1",500,"4:1",400,100,132,"RNABC",0.0206896551724138,0.946,0.94,0.97,57.1
"500_4:1",500,"4:1",400,100,132,"limma",0.0277777777777778,0.942,0.935,0.97,58.3
"500_4:1",500,"4:1",400,100,132,"MNN",0.010727969348659,0.914,0.9175,0.9,61.5
"1000_4:1",1000,"4:1",800,200,132,"QN",0.00870712401055409,0.763,0.755,0.795,56.9
"1000_4:1",1000,"4:1",800,200,132,"Angel",0.00870712401055409,0.763,0.755,0.795,57.5
"1000_4:1",1000,"4:1",800,200,132,"TDM",0.00362796833773087,0.76,0.775,0.7,79
"1000_4:1",1000,"4:1",800,200,132,"MMR",0.012532981530343,0.814,0.8375,0.72,53.9
"1000_4:1",1000,"4:1",800,200,132,"ComBat",0.0257915567282322,0.933,0.925,0.965,58.3
"1000_4:1",1000,"4:1",800,200,132,"ComBat_seq",0.00738786279683377,0.93,0.935,0.91,114.8
"1000_4:1",1000,"4:1",800,200,132,"RNABC",0.0228891820580475,0.937,0.93375,0.95,62.5
"1000_4:1",1000,"4:1",800,200,132,"limma",0.0358179419525066,0.928,0.9225,0.95,55.7
"1000_4:1",1000,"4:1",800,200,132,"MNN",0.0121372031662269,0.895,0.9,0.875,61.1
"2000_4:1",2000,"4:1",1600,400,132,"QN",0.0560734463276836,0.7485,0.73,0.8225,56.3
"2000_4:1",2000,"4:1",1600,400,132,"Angel",0.0551553672316384,0.749,0.730625,0.8225,57.9
"2000_4:1",2000,"4:1",1600,400,132,"TDM",0.00353107344632768,0.7495,0.773125,0.655,75.1
"2000_4:1",2000,"4:1",1600,400,132,"MMR",0.0117937853107345,0.8055,0.848125,0.635,58.4
"2000_4:1",2000,"4:1",1600,400,132,"ComBat",0.0643361581920904,0.9055,0.914375,0.87,58.5
"2000_4:1",2000,"4:1",1600,400,132,"ComBat_seq",0.00741525423728814,0.8985,0.941875,0.725,115.4
"2000_4:1",2000,"4:1",1600,400,132,"RNABC",0.148022598870057,0.9355,0.931875,0.95,59.1
"2000_4:1",2000,"4:1",1600,400,132,"limma",0.0735875706214689,0.92,0.91,0.96,57
"2000_4:1",2000,"4:1",1600,400,132,"MNN",0.0209745762711864,0.9065,0.904375,0.915,65
"4000_4:1",4000,"4:1",3200,800,132,"QN",0.368009868421053,0.751,0.7228125,0.86375,58.8
"4000_4:1",4000,"4:1",3200,800,132,"Angel",0.367927631578947,0.75125,0.723125,0.86375,55.7
"4000_4:1",4000,"4:1",3200,800,132,"TDM",0.00320723684210526,0.774,0.8040625,0.65375,80.1
"4000_4:1",4000,"4:1",3200,800,132,"MMR",0.0109375,0.82425,0.881875,0.59375,54.9
"4000_4:1",4000,"4:1",3200,800,132,"ComBat",0.226069078947368,0.90025,0.910625,0.85875,57.2
"4000_4:1",4000,"4:1",3200,800,132,"ComBat_seq",0.00896381578947368,0.89075,0.9509375,0.65,121
"4000_4:1",4000,"4:1",3200,800,132,"RNABC",0.410526315789474,0.94175,0.9434375,0.935,58.4
"4000_4:1",4000,"4:1",3200,800,132,"limma",0.239391447368421,0.9135,0.905625,0.945,57
"4000_4:1",4000,"4:1",3200,800,132,"MNN",0.191365131578947,0.802,0.8003125,0.80875,61.6
