"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,137,"QN",0.0100255427841635,0.8,0.808,0.792,47.4
"500_1:1",500,"1:1",250,250,137,"Angel",0.0100893997445722,0.8,0.808,0.792,45.6
"500_1:1",500,"1:1",250,250,137,"TDM",0.00759897828863346,0.758,0.8,0.716,58.4
"500_1:1",500,"1:1",250,250,137,"MMR",0.0302043422733078,0.788,0.844,0.732,40.9
"500_1:1",500,"1:1",250,250,137,"ComBat",0.0302043422733078,0.942,0.924,0.96,45.9
"500_1:1",500,"1:1",250,250,137,"ComBat_seq",0.0216475095785441,0.914,0.944,0.884,78.4
"500_1:1",500,"1:1",250,250,137,"RNABC",0.0323116219667944,0.938,0.92,0.956,40.2
"500_1:1",500,"1:1",250,250,137,"limma",0.0361430395913155,0.94,0.924,0.956,41.1
"500_1:1",500,"1:1",250,250,137,"MNN",0.0502554278416347,0.786,0.828,0.744,42.7
"1000_1:1",1000,"1:1",500,500,137,"QN",0.0110817941952507,0.776,0.792,0.76,40.7
"1000_1:1",1000,"1:1",500,500,137,"Angel",0.0110817941952507,0.777,0.792,0.762,40.1
"1000_1:1",1000,"1:1",500,500,137,"TDM",0.00765171503957784,0.747,0.794,0.7,55.8
"1000_1:1",1000,"1:1",500,500,137,"MMR",0.0299472295514512,0.76,0.848,0.672,40.4
"1000_1:1",1000,"1:1",500,500,137,"ComBat",0.0303430079155673,0.943,0.938,0.948,43.4
"1000_1:1",1000,"1:1",500,500,137,"ComBat_seq",0.020976253298153,0.922,0.954,0.89,76.8
"1000_1:1",1000,"1:1",500,500,137,"RNABC",0.0347625329815303,0.941,0.932,0.95,42.9
"1000_1:1",1000,"1:1",500,500,137,"limma",0.0368073878627968,0.938,0.93,0.946,43.4
"1000_1:1",1000,"1:1",500,500,137,"MNN",0.0465699208443272,0.759,0.806,0.712,44.5
"2000_1:1",2000,"1:1",1000,1000,137,"QN",0.0148305084745763,0.754,0.765,0.743,42.8
"2000_1:1",2000,"1:1",1000,1000,137,"Angel",0.0148305084745763,0.7535,0.765,0.742,42.6
"2000_1:1",2000,"1:1",1000,1000,137,"TDM",0.00713276836158192,0.6835,0.788,0.579,57.3
"2000_1:1",2000,"1:1",1000,1000,137,"MMR",0.0293079096045198,0.717,0.864,0.57,42.2
"2000_1:1",2000,"1:1",1000,1000,137,"ComBat",0.0340395480225989,0.8775,0.927,0.828,45.9
"2000_1:1",2000,"1:1",1000,1000,137,"ComBat_seq",0.0209039548022599,0.8075,0.942,0.673,78.5
"2000_1:1",2000,"1:1",1000,1000,137,"RNABC",0.0405367231638418,0.9285,0.926,0.931,45
"2000_1:1",2000,"1:1",1000,1000,137,"limma",0.0432909604519774,0.932,0.928,0.936,45.4
"2000_1:1",2000,"1:1",1000,1000,137,"MNN",0.0532485875706215,0.7725,0.79,0.755,49.2
"4000_1:1",4000,"1:1",2000,2000,137,"QN",0.0167763157894737,0.794,0.7615,0.8265,47.7
"4000_1:1",4000,"1:1",2000,2000,137,"Angel",0.0164473684210526,0.794,0.7615,0.8265,47.7
"4000_1:1",4000,"1:1",2000,2000,137,"TDM",0.00715460526315789,0.70525,0.794,0.6165,62.1
"4000_1:1",4000,"1:1",2000,2000,137,"MMR",0.0291118421052632,0.734,0.8815,0.5865,45.2
"4000_1:1",4000,"1:1",2000,2000,137,"ComBat",0.0506578947368421,0.856,0.9275,0.7845,49.3
"4000_1:1",4000,"1:1",2000,2000,137,"ComBat_seq",0.0200657894736842,0.794,0.9505,0.6375,77.3
"4000_1:1",4000,"1:1",2000,2000,137,"RNABC",0.0624177631578947,0.9345,0.927,0.942,46.2
"4000_1:1",4000,"1:1",2000,2000,137,"limma",0.0643092105263158,0.92875,0.9245,0.933,41.9
"4000_1:1",4000,"1:1",2000,2000,137,"MNN",0.150904605263158,0.79,0.797,0.783,43.8
"500_2:1",500,"2:1",333,167,137,"QN",0.0104086845466156,0.786,0.795795795795796,0.766467065868264,39.8
"500_2:1",500,"2:1",333,167,137,"Angel",0.0104086845466156,0.786,0.795795795795796,0.766467065868264,40.6
"500_2:1",500,"2:1",333,167,137,"TDM",0.00753512132822478,0.75,0.78978978978979,0.67065868263473,52.1
"500_2:1",500,"2:1",333,167,137,"MMR",0.0304597701149425,0.812,0.861861861861862,0.712574850299401,39.3
"500_2:1",500,"2:1",333,167,137,"ComBat",0.0307151979565773,0.944,0.933933933933934,0.964071856287425,39.5
"500_2:1",500,"2:1",333,167,137,"ComBat_seq",0.0217113665389527,0.934,0.951951951951952,0.898203592814371,73
"500_2:1",500,"2:1",333,167,137,"RNABC",0.0330140485312899,0.946,0.933933933933934,0.970059880239521,40.9
"500_2:1",500,"2:1",333,167,137,"limma",0.0367816091954023,0.936,0.924924924924925,0.958083832335329,39.7
"500_2:1",500,"2:1",333,167,137,"MNN",0.0317369093231162,0.702,0.726726726726727,0.652694610778443,42.5
"1000_2:1",1000,"2:1",667,333,137,"QN",0.0113456464379947,0.776,0.775112443778111,0.777777777777778,39.5
"1000_2:1",1000,"2:1",667,333,137,"Angel",0.0113456464379947,0.777,0.775112443778111,0.780780780780781,40.3
"1000_2:1",1000,"2:1",667,333,137,"TDM",0.00771767810026385,0.75,0.775112443778111,0.6996996996997,53.7
"1000_2:1",1000,"2:1",667,333,137,"MMR",0.0299472295514512,0.804,0.860569715142429,0.690690690690691,37.6
"1000_2:1",1000,"2:1",667,333,137,"ComBat",0.0339709762532982,0.94,0.929535232383808,0.960960960960961,40.2
"1000_2:1",1000,"2:1",667,333,137,"ComBat_seq",0.020976253298153,0.933,0.949025487256372,0.900900900900901,71.3
"1000_2:1",1000,"2:1",667,333,137,"RNABC",0.0348284960422164,0.943,0.932533733133433,0.963963963963964,40.1
"1000_2:1",1000,"2:1",667,333,137,"limma",0.0414248021108179,0.938,0.92503748125937,0.963963963963964,39.4
"1000_2:1",1000,"2:1",667,333,137,"MNN",0.041754617414248,0.775,0.7976011994003,0.72972972972973,42.4
"2000_2:1",2000,"2:1",1333,667,137,"QN",0.0274011299435028,0.7615,0.743435858964741,0.7976011994003,39.6
"2000_2:1",2000,"2:1",1333,667,137,"Angel",0.0271892655367232,0.761,0.743435858964741,0.796101949025487,40.2
"2000_2:1",2000,"2:1",1333,667,137,"TDM",0.00720338983050847,0.718,0.792948237059265,0.568215892053973,54.4
"2000_2:1",2000,"2:1",1333,667,137,"MMR",0.0296610169491525,0.763,0.863465866466617,0.562218890554723,36.8
"2000_2:1",2000,"2:1",1333,667,137,"ComBat",0.0547316384180791,0.895,0.921980495123781,0.841079460269865,39.8
"2000_2:1",2000,"2:1",1333,667,137,"ComBat_seq",0.0206214689265537,0.8555,0.942985746436609,0.680659670164918,70.3
"2000_2:1",2000,"2:1",1333,667,137,"RNABC",0.0670197740112994,0.9325,0.925731432858215,0.946026986506747,39.4
"2000_2:1",2000,"2:1",1333,667,137,"limma",0.059816384180791,0.93,0.918979744936234,0.952023988005997,38.2
"2000_2:1",2000,"2:1",1333,667,137,"MNN",0.0708333333333333,0.7985,0.811702925731433,0.772113943028486,42.6
"4000_2:1",4000,"2:1",2667,1333,137,"QN",0.284539473684211,0.7745,0.747656542932133,0.828207051762941,40.6
"4000_2:1",4000,"2:1",2667,1333,137,"Angel",0.284621710526316,0.7745,0.747656542932133,0.828207051762941,40
"4000_2:1",4000,"2:1",2667,1333,137,"TDM",0.00723684210526316,0.73725,0.809148856392951,0.593398349587397,50.8
"4000_2:1",4000,"2:1",2667,1333,137,"MMR",0.0290296052631579,0.7815,0.887139107611549,0.570142535633908,37.7
"4000_2:1",4000,"2:1",2667,1333,137,"ComBat",0.152138157894737,0.88275,0.915260592425947,0.817704426106527,39
"4000_2:1",4000,"2:1",2667,1333,137,"ComBat_seq",0.0199013157894737,0.84325,0.950131233595801,0.629407351837959,68.5
"4000_2:1",4000,"2:1",2667,1333,137,"RNABC",0.363322368421053,0.92825,0.926134233220847,0.932483120780195,37.5
"4000_2:1",4000,"2:1",2667,1333,137,"limma",0.155756578947368,0.91925,0.912260967379078,0.933233308327082,38.1
"4000_2:1",4000,"2:1",2667,1333,137,"MNN",0.222861842105263,0.652,0.665916760404949,0.624156039009752,39.7
"500_4:1",500,"4:1",400,100,137,"QN",0.0118135376756066,0.78,0.78,0.78,37.5
"500_4:1",500,"4:1",400,100,137,"Angel",0.011749680715198,0.78,0.78,0.78,38.6
"500_4:1",500,"4:1",400,100,137,"TDM",0.00759897828863346,0.756,0.79,0.62,50.7
"500_4:1",500,"4:1",400,100,137,"MMR",0.0305236270753512,0.818,0.8625,0.64,34.5
"500_4:1",500,"4:1",400,100,137,"ComBat",0.032183908045977,0.946,0.94,0.97,36.2
"500_4:1",500,"4:1",400,100,137,"ComBat_seq",0.0217752234993614,0.942,0.955,0.89,66.8
"500_4:1",500,"4:1",400,100,137,"RNABC",0.0339080459770115,0.944,0.9375,0.97,37.3
"500_4:1",500,"4:1",400,100,137,"limma",0.0390804597701149,0.936,0.93,0.96,36.4
"500_4:1",500,"4:1",400,100,137,"MNN",0.0362707535121328,0.754,0.7725,0.68,39.2
"1000_4:1",1000,"4:1",800,200,137,"QN",0.0139841688654354,0.762,0.75125,0.805,36.3
"1000_4:1",1000,"4:1",800,200,137,"Angel",0.0140501319261214,0.763,0.75125,0.81,37.1
"1000_4:1",1000,"4:1",800,200,137,"TDM",0.00758575197889182,0.765,0.77875,0.71,48.4
