"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,168,"XPN",0.0296296296296296,0.942,0.944,0.94,255.4
"1000_1:1",1000,"1:1",500,500,168,"XPN",0.0298812664907652,0.951,0.966,0.936,271.4
"2000_1:1",2000,"1:1",1000,1000,168,"XPN",0.036228813559322,0.94,0.964,0.916,256.2
"4000_1:1",4000,"1:1",2000,2000,168,"XPN",0.0952302631578947,0.9405,0.966,0.915,239.5
"500_2:1",500,"2:1",333,167,168,"XPN",0.0293742017879949,0.956,0.960960960960961,0.946107784431138,255.9
"1000_2:1",1000,"2:1",667,333,168,"XPN",0.0307387862796834,0.958,0.968515742128936,0.936936936936937,272.9
"2000_2:1",2000,"2:1",1333,667,168,"XPN",0.0361581920903955,0.956,0.967741935483871,0.932533733133433,249.6
"4000_2:1",4000,"2:1",2667,1333,168,"XPN",0.114226973684211,0.94875,0.966629171353581,0.91297824456114,242.3
"500_4:1",500,"4:1",400,100,168,"XPN",0.0296296296296296,0.962,0.9675,0.94,257.1
"1000_4:1",1000,"4:1",800,200,168,"XPN",0.0306728232189974,0.957,0.965,0.925,277.6
"2000_4:1",2000,"4:1",1600,400,168,"XPN",0.0423022598870057,0.9675,0.97375,0.9425,252.7
"4000_4:1",4000,"4:1",3200,800,168,"XPN",0.0967927631578947,0.9525,0.9628125,0.91125,240
