"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,119,"XPN",0.139974457215837,0.932,0.952,0.912,292
"1000_1:1",1000,"1:1",500,500,119,"XPN",0.151846965699208,0.919,0.952,0.886,265.5
"2000_1:1",2000,"1:1",1000,1000,119,"XPN",0.164194915254237,0.918,0.948,0.888,260.3
"4000_1:1",4000,"1:1",2000,2000,119,"XPN",0.240953947368421,0.92075,0.9465,0.895,242.3
"500_2:1",500,"2:1",333,167,119,"XPN",0.141060025542784,0.936,0.957957957957958,0.892215568862275,275.6
"1000_2:1",1000,"2:1",667,333,119,"XPN",0.14901055408971,0.925,0.944527736131934,0.885885885885886,263.9
"2000_2:1",2000,"2:1",1333,667,119,"XPN",0.151200564971751,0.929,0.948237059264816,0.890554722638681,253.7
"4000_2:1",4000,"2:1",2667,1333,119,"XPN",0.226973684210526,0.929,0.954255718035246,0.878469617404351,243.5
"500_4:1",500,"4:1",400,100,119,"XPN",0.134163473818646,0.942,0.9525,0.9,278.1
"1000_4:1",1000,"4:1",800,200,119,"XPN",0.152902374670185,0.936,0.9475,0.89,289.7
"2000_4:1",2000,"4:1",1600,400,119,"XPN",0.157203389830508,0.933,0.945625,0.8825,274.3
"4000_4:1",4000,"4:1",3200,800,119,"XPN",0.224095394736842,0.93625,0.950625,0.87875,238.3
