"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,129,"XPN",0.0296296296296296,0.946,0.916,0.976,296.4
"1000_1:1",1000,"1:1",500,500,129,"XPN",0.0240105540897098,0.948,0.92,0.976,279.3
"2000_1:1",2000,"1:1",1000,1000,129,"XPN",0.0360169491525424,0.9495,0.928,0.971,284.3
"4000_1:1",4000,"1:1",2000,2000,129,"XPN",0.0629111842105263,0.95,0.9415,0.9585,294.6
"500_2:1",500,"2:1",333,167,129,"XPN",0.0298212005108557,0.932,0.912912912912913,0.970059880239521,302.5
"1000_2:1",1000,"2:1",667,333,129,"XPN",0.0256596306068602,0.944,0.929535232383808,0.972972972972973,309.4
"2000_2:1",2000,"2:1",1333,667,129,"XPN",0.0307909604519774,0.948,0.939234808702176,0.96551724137931,280
"4000_2:1",4000,"2:1",2667,1333,129,"XPN",0.0790296052631579,0.947,0.943007124109486,0.954988747186797,273
"500_4:1",500,"4:1",400,100,129,"XPN",0.028544061302682,0.924,0.915,0.96,279.1
"1000_4:1",1000,"4:1",800,200,129,"XPN",0.0264511873350923,0.945,0.935,0.985,278.7
"2000_4:1",2000,"4:1",1600,400,129,"XPN",0.0342514124293785,0.9405,0.93375,0.9675,287.8
"4000_4:1",4000,"4:1",3200,800,129,"XPN",0.0787006578947368,0.94525,0.9428125,0.955,281.9
