"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,195,"QN",0.00804597701149425,0.776,0.796,0.756,68
"500_1:1",500,"1:1",250,250,195,"Angel",0.00804597701149425,0.776,0.796,0.756,67.2
"500_1:1",500,"1:1",250,250,195,"TDM",0.00561941251596424,0.73,0.7,0.76,81.8
"500_1:1",500,"1:1",250,250,195,"MMR",0.0256704980842912,0.8,0.756,0.844,64.2
"500_1:1",500,"1:1",250,250,195,"ComBat",0.0189655172413793,0.922,0.924,0.92,70.3
"500_1:1",500,"1:1",250,250,195,"ComBat_seq",0.0225415070242656,0.886,0.84,0.932,116.2
"500_1:1",500,"1:1",250,250,195,"RNABC",0.0254150702426564,0.914,0.9,0.928,68.1
"500_1:1",500,"1:1",250,250,195,"limma",0.0264367816091954,0.908,0.912,0.904,63
"500_1:1",500,"1:1",250,250,195,"MNN",0.014176245210728,0.908,0.88,0.936,69.1
"1000_1:1",1000,"1:1",500,500,195,"QN",0.0101583113456464,0.778,0.8,0.756,65.2
"1000_1:1",1000,"1:1",500,500,195,"Angel",0.0101583113456464,0.778,0.8,0.756,68.2
"1000_1:1",1000,"1:1",500,500,195,"TDM",0.00560686015831135,0.745,0.696,0.794,81.1
"1000_1:1",1000,"1:1",500,500,195,"MMR",0.025065963060686,0.817,0.76,0.874,61.2
"1000_1:1",1000,"1:1",500,500,195,"ComBat",0.0193931398416887,0.934,0.922,0.946,66.2
"1000_1:1",1000,"1:1",500,500,195,"ComBat_seq",0.0222295514511873,0.909,0.862,0.956,112.3
"1000_1:1",1000,"1:1",500,500,195,"RNABC",0.0311345646437995,0.932,0.91,0.954,65.6
"1000_1:1",1000,"1:1",500,500,195,"limma",0.0259234828496042,0.928,0.916,0.94,65.6
"1000_1:1",1000,"1:1",500,500,195,"MNN",0.0141160949868074,0.916,0.892,0.94,67.2
"2000_1:1",2000,"1:1",1000,1000,195,"QN",0.0159604519774011,0.7335,0.768,0.699,63.6
"2000_1:1",2000,"1:1",1000,1000,195,"Angel",0.0160310734463277,0.7335,0.768,0.699,66
"2000_1:1",2000,"1:1",1000,1000,195,"TDM",0.00550847457627119,0.667,0.681,0.653,84
"2000_1:1",2000,"1:1",1000,1000,195,"MMR",0.0252824858757062,0.733,0.75,0.716,61.7
"2000_1:1",2000,"1:1",1000,1000,195,"ComBat",0.0218926553672316,0.8735,0.92,0.827,65.3
"2000_1:1",2000,"1:1",1000,1000,195,"ComBat_seq",0.0221751412429379,0.796,0.851,0.741,117.5
"2000_1:1",2000,"1:1",1000,1000,195,"RNABC",0.0384180790960452,0.918,0.905,0.931,67.5
"2000_1:1",2000,"1:1",1000,1000,195,"limma",0.0312146892655367,0.926,0.917,0.935,66.7
"2000_1:1",2000,"1:1",1000,1000,195,"MNN",0.0160310734463277,0.913,0.896,0.93,71.3
"4000_1:1",4000,"1:1",2000,2000,195,"QN",0.0111842105263158,0.79075,0.7655,0.816,66.4
"4000_1:1",4000,"1:1",2000,2000,195,"Angel",0.0111019736842105,0.79125,0.7655,0.817,66.6
"4000_1:1",4000,"1:1",2000,2000,195,"TDM",0.00542763157894737,0.69675,0.702,0.6915,82.8
"4000_1:1",4000,"1:1",2000,2000,195,"MMR",0.0270559210526316,0.74175,0.7745,0.709,63.2
"4000_1:1",4000,"1:1",2000,2000,195,"ComBat",0.0337171052631579,0.8625,0.924,0.801,68.1
"4000_1:1",4000,"1:1",2000,2000,195,"ComBat_seq",0.0225328947368421,0.793,0.8725,0.7135,110.5
"4000_1:1",4000,"1:1",2000,2000,195,"RNABC",0.0421052631578947,0.94025,0.9175,0.963,63.6
"4000_1:1",4000,"1:1",2000,2000,195,"limma",0.0463815789473684,0.9365,0.9215,0.9515,64.5
"4000_1:1",4000,"1:1",2000,2000,195,"MNN",0.273848684210526,0.74,0.7365,0.7435,66.4
"500_2:1",500,"2:1",333,167,195,"QN",0.00862068965517241,0.78,0.798798798798799,0.74251497005988,66.8
"500_2:1",500,"2:1",333,167,195,"Angel",0.00849297573435505,0.78,0.798798798798799,0.74251497005988,65.1
"500_2:1",500,"2:1",333,167,195,"TDM",0.00549169859514687,0.708,0.690690690690691,0.74251497005988,80.5
"500_2:1",500,"2:1",333,167,195,"MMR",0.0256066411238825,0.796,0.774774774774775,0.838323353293413,62.3
"500_2:1",500,"2:1",333,167,195,"ComBat",0.0201787994891443,0.914,0.903903903903904,0.934131736526946,67
"500_2:1",500,"2:1",333,167,195,"ComBat_seq",0.0226053639846743,0.886,0.852852852852853,0.952095808383233,106.6
"500_2:1",500,"2:1",333,167,195,"RNABC",0.0257982120051086,0.906,0.888888888888889,0.940119760479042,60.7
"500_2:1",500,"2:1",333,167,195,"limma",0.0265006385696041,0.904,0.897897897897898,0.916167664670659,63
"500_2:1",500,"2:1",333,167,195,"MNN",0.134418901660281,0.844,0.825825825825826,0.880239520958084,66.7
"1000_2:1",1000,"2:1",667,333,195,"QN",0.00936675461741425,0.777,0.776611694152924,0.777777777777778,62.3
"1000_2:1",1000,"2:1",667,333,195,"Angel",0.00943271767810026,0.777,0.776611694152924,0.777777777777778,65.3
"1000_2:1",1000,"2:1",667,333,195,"TDM",0.00554089709762533,0.729,0.68215892053973,0.822822822822823,80.2
"1000_2:1",1000,"2:1",667,333,195,"MMR",0.024934036939314,0.798,0.751124437781109,0.891891891891892,63.6
"1000_2:1",1000,"2:1",667,333,195,"ComBat",0.0225593667546174,0.937,0.920539730134933,0.96996996996997,64.4
"1000_2:1",1000,"2:1",667,333,195,"ComBat_seq",0.0216358839050132,0.898,0.863568215892054,0.966966966966967,111.1
"1000_2:1",1000,"2:1",667,333,195,"RNABC",0.0300131926121372,0.933,0.914542728635682,0.96996996996997,67.6
"1000_2:1",1000,"2:1",667,333,195,"limma",0.029353562005277,0.932,0.91904047976012,0.957957957957958,62.8
"1000_2:1",1000,"2:1",667,333,195,"MNN",0.14802110817942,0.823,0.83208395802099,0.804804804804805,68
"2000_2:1",2000,"2:1",1333,667,195,"QN",0.0157485875706215,0.7525,0.744186046511628,0.769115442278861,63.4
"2000_2:1",2000,"2:1",1333,667,195,"Angel",0.0156073446327684,0.7525,0.744186046511628,0.769115442278861,65.6
"2000_2:1",2000,"2:1",1333,667,195,"TDM",0.00536723163841808,0.6765,0.68867216804201,0.652173913043478,79.4
"2000_2:1",2000,"2:1",1333,667,195,"MMR",0.0254237288135593,0.74,0.747186796699175,0.725637181409295,63.3
"2000_2:1",2000,"2:1",1333,667,195,"ComBat",0.0393361581920904,0.8955,0.918229557389347,0.850074962518741,68.9
"2000_2:1",2000,"2:1",1333,667,195,"ComBat_seq",0.0220338983050847,0.8255,0.858964741185296,0.758620689655172,111.1
"2000_2:1",2000,"2:1",1333,667,195,"RNABC",0.0439971751412429,0.932,0.917479369842461,0.961019490254873,66.5
"2000_2:1",2000,"2:1",1333,667,195,"limma",0.0459745762711864,0.9295,0.918229557389347,0.952023988005997,64.7
