"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,181,"QN",0.00779054916985951,0.798,0.812,0.784,52.3
"500_1:1",500,"1:1",250,250,181,"Angel",0.00779054916985951,0.8,0.812,0.788,53
"500_1:1",500,"1:1",250,250,181,"TDM",0.00440613026819923,0.776,0.804,0.748,65.2
"500_1:1",500,"1:1",250,250,181,"MMR",0.0137292464878672,0.806,0.824,0.788,49.1
"500_1:1",500,"1:1",250,250,181,"ComBat",0.0220306513409962,0.946,0.948,0.944,54.9
"500_1:1",500,"1:1",250,250,181,"ComBat_seq",0.0113665389527458,0.918,0.94,0.896,95.3
"500_1:1",500,"1:1",250,250,181,"RNABC",0.0245210727969349,0.946,0.948,0.944,50.1
"500_1:1",500,"1:1",250,250,181,"limma",0.0310983397190294,0.938,0.94,0.936,51.1
"500_1:1",500,"1:1",250,250,181,"MNN",0.023690932311622,0.88,0.924,0.836,53.2
"1000_1:1",1000,"1:1",500,500,181,"QN",0.00784960422163588,0.788,0.814,0.762,51.3
"1000_1:1",1000,"1:1",500,500,181,"Angel",0.00778364116094987,0.788,0.814,0.762,50.1
"1000_1:1",1000,"1:1",500,500,181,"TDM",0.00455145118733509,0.754,0.788,0.72,64
"1000_1:1",1000,"1:1",500,500,181,"MMR",0.0133245382585752,0.814,0.852,0.776,48.4
"1000_1:1",1000,"1:1",500,500,181,"ComBat",0.0238126649076517,0.947,0.96,0.934,50.7
"1000_1:1",1000,"1:1",500,500,181,"ComBat_seq",0.0110158311345646,0.929,0.962,0.896,90.2
"1000_1:1",1000,"1:1",500,500,181,"RNABC",0.0240105540897098,0.944,0.962,0.926,50.4
"1000_1:1",1000,"1:1",500,500,181,"limma",0.0319261213720317,0.95,0.962,0.938,51.2
"1000_1:1",1000,"1:1",500,500,181,"MNN",0.024934036939314,0.891,0.926,0.856,52.6
"2000_1:1",2000,"1:1",1000,1000,181,"QN",0.00903954802259887,0.779,0.779,0.779,50.9
"2000_1:1",2000,"1:1",1000,1000,181,"Angel",0.00903954802259887,0.779,0.779,0.779,50.6
"2000_1:1",2000,"1:1",1000,1000,181,"TDM",0.00430790960451977,0.715,0.77,0.66,64.2
"2000_1:1",2000,"1:1",1000,1000,181,"MMR",0.0127118644067797,0.7475,0.837,0.658,48.1
"2000_1:1",2000,"1:1",1000,1000,181,"ComBat",0.0274011299435028,0.903,0.964,0.842,51.7
"2000_1:1",2000,"1:1",1000,1000,181,"ComBat_seq",0.0110875706214689,0.83,0.962,0.698,89
"2000_1:1",2000,"1:1",1000,1000,181,"RNABC",0.0262005649717514,0.9525,0.967,0.938,50.6
"2000_1:1",2000,"1:1",1000,1000,181,"limma",0.0375706214689266,0.952,0.962,0.942,51.3
"2000_1:1",2000,"1:1",1000,1000,181,"MNN",0.0605932203389831,0.8375,0.892,0.783,52.7
"4000_1:1",4000,"1:1",2000,2000,181,"QN",0.0134868421052632,0.8005,0.772,0.829,51.1
"4000_1:1",4000,"1:1",2000,2000,181,"Angel",0.0135690789473684,0.801,0.772,0.83,51.2
"4000_1:1",4000,"1:1",2000,2000,181,"TDM",0.00411184210526316,0.725,0.7745,0.6755,64.1
"4000_1:1",4000,"1:1",2000,2000,181,"MMR",0.0122532894736842,0.74675,0.85,0.6435,48.5
"4000_1:1",4000,"1:1",2000,2000,181,"ComBat",0.05,0.87775,0.958,0.7975,51.6
"4000_1:1",4000,"1:1",2000,2000,181,"ComBat_seq",0.0107730263157895,0.80875,0.9595,0.658,90
"4000_1:1",4000,"1:1",2000,2000,181,"RNABC",0.0768914473684211,0.95075,0.9665,0.935,50.6
"4000_1:1",4000,"1:1",2000,2000,181,"limma",0.0625,0.94425,0.9545,0.934,51.6
"4000_1:1",4000,"1:1",2000,2000,181,"MNN",0.179194078947368,0.69025,0.694,0.6865,52.7
"500_2:1",500,"2:1",333,167,181,"QN",0.00849297573435505,0.812,0.81981981981982,0.796407185628742,50.3
"500_2:1",500,"2:1",333,167,181,"Angel",0.00849297573435505,0.814,0.81981981981982,0.802395209580838,50.1
"500_2:1",500,"2:1",333,167,181,"TDM",0.0045338441890166,0.772,0.786786786786787,0.74251497005988,63.4
"500_2:1",500,"2:1",333,167,181,"MMR",0.0137931034482759,0.814,0.840840840840841,0.760479041916168,47.7
"500_2:1",500,"2:1",333,167,181,"ComBat",0.0243295019157088,0.936,0.945945945945946,0.916167664670659,51
"500_2:1",500,"2:1",333,167,181,"ComBat_seq",0.0113665389527458,0.932,0.948948948948949,0.898203592814371,91.7
"500_2:1",500,"2:1",333,167,181,"RNABC",0.0294380587484036,0.946,0.951951951951952,0.934131736526946,50.5
"500_2:1",500,"2:1",333,167,181,"limma",0.0329501915708812,0.94,0.945945945945946,0.92814371257485,50.7
"500_2:1",500,"2:1",333,167,181,"MNN",0.0180715197956577,0.87,0.897897897897898,0.81437125748503,52.5
"1000_2:1",1000,"2:1",667,333,181,"QN",0.0091688654353562,0.778,0.781109445277361,0.771771771771772,50.1
"1000_2:1",1000,"2:1",667,333,181,"Angel",0.00910290237467019,0.778,0.781109445277361,0.771771771771772,51.1
"1000_2:1",1000,"2:1",667,333,181,"TDM",0.00455145118733509,0.752,0.770614692653673,0.714714714714715,63.8
"1000_2:1",1000,"2:1",667,333,181,"MMR",0.0135883905013193,0.813,0.833583208395802,0.771771771771772,48.1
"1000_2:1",1000,"2:1",667,333,181,"ComBat",0.0297493403693931,0.947,0.95352323838081,0.933933933933934,50.4
"1000_2:1",1000,"2:1",667,333,181,"ComBat_seq",0.0113456464379947,0.936,0.956521739130435,0.894894894894895,89.4
"1000_2:1",1000,"2:1",667,333,181,"RNABC",0.0317941952506596,0.954,0.964017991004498,0.933933933933934,52
"1000_2:1",1000,"2:1",667,333,181,"limma",0.0377308707124011,0.942,0.946026986506747,0.933933933933934,49.8
"1000_2:1",1000,"2:1",667,333,181,"MNN",0.0244063324538259,0.848,0.881559220389805,0.780780780780781,53.4
"2000_2:1",2000,"2:1",1333,667,181,"QN",0.0207627118644068,0.7865,0.763690922730683,0.83208395802099,49.8
"2000_2:1",2000,"2:1",1333,667,181,"Angel",0.0208333333333333,0.7865,0.763690922730683,0.83208395802099,50.3
"2000_2:1",2000,"2:1",1333,667,181,"TDM",0.00416666666666667,0.7455,0.772693173293323,0.691154422788606,64
"2000_2:1",2000,"2:1",1333,667,181,"MMR",0.0128531073446328,0.779,0.832708177044261,0.671664167916042,48.7
"2000_2:1",2000,"2:1",1333,667,181,"ComBat",0.0546610169491525,0.926,0.957239309827457,0.863568215892054,51.8
"2000_2:1",2000,"2:1",1333,667,181,"ComBat_seq",0.0111581920903955,0.878,0.95873968492123,0.71664167916042,89.2
"2000_2:1",2000,"2:1",1333,667,181,"RNABC",0.0778954802259887,0.9585,0.964741185296324,0.946026986506747,52.4
"2000_2:1",2000,"2:1",1333,667,181,"limma",0.0608757062146893,0.952,0.952738184546137,0.950524737631184,49.8
"2000_2:1",2000,"2:1",1333,667,181,"MNN",0.0613700564971751,0.8345,0.839459864966242,0.824587706146927,52.6
"4000_2:1",4000,"2:1",2667,1333,181,"QN",0.241036184210526,0.7825,0.750656167979003,0.846211552888222,50.4
"4000_2:1",4000,"2:1",2667,1333,181,"Angel",0.240871710526316,0.783,0.750656167979003,0.847711927981995,50.7
"4000_2:1",4000,"2:1",2667,1333,181,"TDM",0.00386513157894737,0.74925,0.790401199850019,0.666916729182296,64
"4000_2:1",4000,"2:1",2667,1333,181,"MMR",0.0125,0.79125,0.867641544806899,0.6384096024006,48.1
"4000_2:1",4000,"2:1",2667,1333,181,"ComBat",0.155427631578947,0.91125,0.947881514810649,0.837959489872468,51.5
"4000_2:1",4000,"2:1",2667,1333,181,"ComBat_seq",0.0123355263157895,0.86175,0.959505061867267,0.666166541635409,90.2
"4000_2:1",4000,"2:1",2667,1333,181,"RNABC",0.357483552631579,0.957,0.967004124484439,0.936984246061515,50.7
"4000_2:1",4000,"2:1",2667,1333,181,"limma",0.163240131578947,0.94225,0.940382452193476,0.945986496624156,50
"4000_2:1",4000,"2:1",2667,1333,181,"MNN",0.166447368421053,0.66275,0.655793025871766,0.676669167291823,53.5
"500_4:1",500,"4:1",400,100,181,"QN",0.00996168582375479,0.806,0.815,0.77,49.7
"500_4:1",500,"4:1",400,100,181,"Angel",0.00996168582375479,0.808,0.815,0.78,50.8
"500_4:1",500,"4:1",400,100,181,"TDM",0.0045338441890166,0.778,0.795,0.71,62.7
"500_4:1",500,"4:1",400,100,181,"MMR",0.0139208173690932,0.82,0.8425,0.73,48.5
"500_4:1",500,"4:1",400,100,181,"ComBat",0.0281609195402299,0.942,0.9525,0.9,50.7
"500_4:1",500,"4:1",400,100,181,"ComBat_seq",0.0115581098339719,0.936,0.955,0.86,89.4
"500_4:1",500,"4:1",400,100,181,"RNABC",0.035632183908046,0.948,0.96,0.9,52.2
"500_4:1",500,"4:1",400,100,181,"limma",0.035823754789272,0.944,0.9525,0.91,49.8
"500_4:1",500,"4:1",400,100,181,"MNN",0.0228607918263091,0.872,0.885,0.82,52.3
"1000_4:1",1000,"4:1",800,200,181,"QN",0.0120052770448549,0.77,0.76375,0.795,50.5
"1000_4:1",1000,"4:1",800,200,181,"Angel",0.0120052770448549,0.77,0.76375,0.795,50.2
"1000_4:1",1000,"4:1",800,200,181,"TDM",0.00448548812664908,0.764,0.77375,0.725,63.9
"1000_4:1",1000,"4:1",800,200,181,"MMR",0.0135883905013193,0.814,0.825,0.77,48
"1000_4:1",1000,"4:1",800,200,181,"ComBat",0.0391820580474934,0.947,0.9525,0.925,51.5
"1000_4:1",1000,"4:1",800,200,181,"ComBat_seq",0.0114116094986807,0.942,0.95375,0.895,88.1
"1000_4:1",1000,"4:1",800,200,181,"RNABC",0.0402374670184697,0.955,0.9625,0.925,50.8
"1000_4:1",1000,"4:1",800,200,181,"limma",0.0467018469656992,0.944,0.95,0.92,50.7
"1000_4:1",1000,"4:1",800,200,181,"MNN",0.0183377308707124,0.88,0.89375,0.825,52.5
"2000_4:1",2000,"4:1",1600,400,181,"QN",0.0727401129943503,0.762,0.740625,0.8475,49.7
"2000_4:1",2000,"4:1",1600,400,181,"Angel",0.0728813559322034,0.762,0.740625,0.8475,51.4
"2000_4:1",2000,"4:1",1600,400,181,"TDM",0.00416666666666667,0.759,0.7775,0.685,64.6
"2000_4:1",2000,"4:1",1600,400,181,"MMR",0.0129943502824859,0.809,0.84125,0.68,48
"2000_4:1",2000,"4:1",1600,400,181,"ComBat",0.0913135593220339,0.933,0.9475,0.875,50.8
"2000_4:1",2000,"4:1",1600,400,181,"ComBat_seq",0.0122175141242938,0.9135,0.960625,0.725,89.5
"2000_4:1",2000,"4:1",1600,400,181,"RNABC",0.186440677966102,0.963,0.96625,0.95,52.4
"2000_4:1",2000,"4:1",1600,400,181,"limma",0.1,0.944,0.940625,0.9575,49.8
"2000_4:1",2000,"4:1",1600,400,181,"MNN",0.131850282485876,0.743,0.735625,0.7725,53.5
"4000_4:1",4000,"4:1",3200,800,181,"QN",0.369901315789474,0.7515,0.7240625,0.86125,50
"4000_4:1",4000,"4:1",3200,800,181,"Angel",0.370065789473684,0.75125,0.7240625,0.86,50.3
"4000_4:1",4000,"4:1",3200,800,181,"TDM",0.0040296052631579,0.7655,0.795,0.6475,64.6
"4000_4:1",4000,"4:1",3200,800,181,"MMR",0.0125,0.81925,0.87,0.61625,49.1
"4000_4:1",4000,"4:1",3200,800,181,"ComBat",0.2421875,0.91575,0.9290625,0.8625,52
"4000_4:1",4000,"4:1",3200,800,181,"ComBat_seq",0.0134868421052632,0.89875,0.959375,0.65625,91
"4000_4:1",4000,"4:1",3200,800,181,"RNABC",0.434868421052632,0.9555,0.959375,0.94,50.4
"4000_4:1",4000,"4:1",3200,800,181,"limma",0.254851973684211,0.93025,0.9234375,0.9575,50.3
"4000_4:1",4000,"4:1",3200,800,181,"MNN",0.304440789473684,0.67125,0.6709375,0.6725,51.1
