"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,136,"QN",0.0289910600255428,0.79,0.792,0.788,52.6
"500_1:1",500,"1:1",250,250,136,"Angel",0.0288633461047254,0.792,0.792,0.792,54.5
"500_1:1",500,"1:1",250,250,136,"TDM",0.0212005108556833,0.728,0.652,0.804,69.5
"500_1:1",500,"1:1",250,250,136,"MMR",0.0646871008939974,0.784,0.736,0.832,49.5
"500_1:1",500,"1:1",250,250,136,"ComBat",0.0857598978288633,0.918,0.936,0.9,54.2
"500_1:1",500,"1:1",250,250,136,"ComBat_seq",0.0766283524904215,0.886,0.88,0.892,93.2
"500_1:1",500,"1:1",250,250,136,"RNABC",0.107918263090677,0.922,0.932,0.912,49.2
"500_1:1",500,"1:1",250,250,136,"limma",0.0922094508301405,0.922,0.936,0.908,48.6
"500_1:1",500,"1:1",250,250,136,"MNN",0.0788633461047254,0.84,0.856,0.824,54
"1000_1:1",1000,"1:1",500,500,136,"QN",0.0355540897097625,0.772,0.794,0.75,50.2
"1000_1:1",1000,"1:1",500,500,136,"Angel",0.0356200527704486,0.772,0.794,0.75,51.6
"1000_1:1",1000,"1:1",500,500,136,"TDM",0.0210422163588391,0.724,0.67,0.778,67.7
"1000_1:1",1000,"1:1",500,500,136,"MMR",0.0636543535620053,0.782,0.728,0.836,48
"1000_1:1",1000,"1:1",500,500,136,"ComBat",0.0889182058047493,0.924,0.936,0.912,50.9
"1000_1:1",1000,"1:1",500,500,136,"ComBat_seq",0.0770448548812665,0.897,0.89,0.904,94.4
"1000_1:1",1000,"1:1",500,500,136,"RNABC",0.12434036939314,0.916,0.932,0.9,51.8
"1000_1:1",1000,"1:1",500,500,136,"limma",0.0937335092348285,0.916,0.928,0.904,50
"1000_1:1",1000,"1:1",500,500,136,"MNN",0.10679419525066,0.819,0.834,0.804,53.5
"2000_1:1",2000,"1:1",1000,1000,136,"QN",0.0536723163841808,0.728,0.774,0.682,50.3
"2000_1:1",2000,"1:1",1000,1000,136,"Angel",0.0536723163841808,0.728,0.774,0.682,50.4
"2000_1:1",2000,"1:1",1000,1000,136,"TDM",0.0206214689265537,0.688,0.678,0.698,66.4
"2000_1:1",2000,"1:1",1000,1000,136,"MMR",0.0634180790960452,0.728,0.742,0.714,49.4
"2000_1:1",2000,"1:1",1000,1000,136,"ComBat",0.0977401129943503,0.88,0.934,0.826,49.8
"2000_1:1",2000,"1:1",1000,1000,136,"ComBat_seq",0.0776129943502825,0.7965,0.886,0.707,90.1
"2000_1:1",2000,"1:1",1000,1000,136,"RNABC",0.146327683615819,0.906,0.934,0.878,50.1
"2000_1:1",2000,"1:1",1000,1000,136,"limma",0.104731638418079,0.9265,0.931,0.922,48
"2000_1:1",2000,"1:1",1000,1000,136,"MNN",0.192655367231638,0.8165,0.836,0.797,52.5
