"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,148,"XPN",0.0446360153256705,0.948,0.956,0.94,252.9
"1000_1:1",1000,"1:1",500,500,148,"XPN",0.0438654353562005,0.951,0.964,0.938,254.1
"2000_1:1",2000,"1:1",1000,1000,148,"XPN",0.0437853107344633,0.943,0.951,0.935,268.8
"4000_1:1",4000,"1:1",2000,2000,148,"XPN",0.0927631578947368,0.9455,0.9555,0.9355,266.1
"500_2:1",500,"2:1",333,167,148,"XPN",0.0469987228607918,0.954,0.957957957957958,0.946107784431138,254.9
"1000_2:1",1000,"2:1",667,333,148,"XPN",0.0455804749340369,0.949,0.952023988005997,0.942942942942943,262.3
"2000_2:1",2000,"2:1",1333,667,148,"XPN",0.0483050847457627,0.949,0.955738934733683,0.935532233883059,286.9
"4000_2:1",4000,"2:1",2667,1333,148,"XPN",0.123519736842105,0.94625,0.956505436820397,0.925731432858215,252.8
"500_4:1",500,"4:1",400,100,148,"XPN",0.0432950191570881,0.95,0.955,0.93,254.6
"1000_4:1",1000,"4:1",800,200,148,"XPN",0.0472955145118734,0.951,0.9525,0.945,247
"2000_4:1",2000,"4:1",1600,400,148,"XPN",0.0524717514124294,0.9485,0.9525,0.9325,287.5
"4000_4:1",4000,"4:1",3200,800,148,"XPN",0.105345394736842,0.948,0.9540625,0.92375,261.7
