"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,161,"XPN",0.0327586206896552,0.952,0.916,0.988,292.6
"1000_1:1",1000,"1:1",500,500,161,"XPN",0.0342348284960422,0.948,0.934,0.962,253.9
"2000_1:1",2000,"1:1",1000,1000,161,"XPN",0.0277542372881356,0.945,0.931,0.959,277.7
"4000_1:1",4000,"1:1",2000,2000,161,"XPN",0.0379111842105263,0.9475,0.936,0.959,262.5
"500_2:1",500,"2:1",333,167,161,"XPN",0.033205619412516,0.944,0.924924924924925,0.982035928143713,299.8
"1000_2:1",1000,"2:1",667,333,161,"XPN",0.0352242744063325,0.94,0.922038980509745,0.975975975975976,262.7
"2000_2:1",2000,"2:1",1333,667,161,"XPN",0.0287429378531073,0.9415,0.936234058514629,0.952023988005997,277.2
"4000_2:1",4000,"2:1",2667,1333,161,"XPN",0.0615953947368421,0.93225,0.930633670791151,0.935483870967742,252.5
"500_4:1",500,"4:1",400,100,161,"XPN",0.0332694763729246,0.938,0.9275,0.98,293.5
"1000_4:1",1000,"4:1",800,200,161,"XPN",0.0327836411609499,0.939,0.93125,0.97,277.7
"2000_4:1",2000,"4:1",1600,400,161,"XPN",0.0318502824858757,0.9405,0.933125,0.97,260.5
"4000_4:1",4000,"4:1",3200,800,161,"XPN",0.0870888157894737,0.92825,0.925,0.94125,259.3
