"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,179,"XPN",0.0568965517241379,0.944,0.924,0.964,212.7
"1000_1:1",1000,"1:1",500,500,179,"XPN",0.058509234828496,0.943,0.934,0.952,217.2
"2000_1:1",2000,"1:1",1000,1000,179,"XPN",0.0836158192090395,0.943,0.935,0.951,203.9
"4000_1:1",4000,"1:1",2000,2000,179,"XPN",0.170230263157895,0.92775,0.92,0.9355,204.9
"500_2:1",500,"2:1",333,167,179,"XPN",0.0581736909323116,0.948,0.933933933933934,0.976047904191617,217.5
"1000_2:1",1000,"2:1",667,333,179,"XPN",0.0686675461741425,0.939,0.931034482758621,0.954954954954955,218.1
"2000_2:1",2000,"2:1",1333,667,179,"XPN",0.101059322033898,0.94,0.930982745686422,0.958020989505247,215
"4000_2:1",4000,"2:1",2667,1333,179,"XPN",0.186430921052632,0.9215,0.919010123734533,0.926481620405101,207
"500_4:1",500,"4:1",400,100,179,"XPN",0.0554916985951469,0.932,0.93,0.94,207.9
"1000_4:1",1000,"4:1",800,200,179,"XPN",0.0680738786279683,0.937,0.9325,0.955,217.2
"2000_4:1",2000,"4:1",1600,400,179,"XPN",0.0850988700564972,0.937,0.933125,0.9525,203.9
"4000_4:1",4000,"4:1",3200,800,179,"XPN",0.1984375,0.9165,0.920625,0.9,202.9
