"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,152,"XPN",0.0517879948914432,0.94,0.928,0.952,266.5
"1000_1:1",1000,"1:1",500,500,152,"XPN",0.0563324538258575,0.921,0.93,0.912,261.7
"2000_1:1",2000,"1:1",1000,1000,152,"XPN",0.0496468926553672,0.943,0.935,0.951,274.9
"4000_1:1",4000,"1:1",2000,2000,152,"XPN",0.113815789473684,0.91825,0.9225,0.914,273.6
"500_2:1",500,"2:1",333,167,152,"XPN",0.0510855683269476,0.932,0.918918918918919,0.958083832335329,270.1
"1000_2:1",1000,"2:1",667,333,152,"XPN",0.0672823218997362,0.919,0.91904047976012,0.918918918918919,268.8
"2000_2:1",2000,"2:1",1333,667,152,"XPN",0.0497881355932203,0.9355,0.930232558139535,0.946026986506747,283.9
"4000_2:1",4000,"2:1",2667,1333,152,"XPN",0.196957236842105,0.90125,0.913385826771654,0.876969242310578,289
"500_4:1",500,"4:1",400,100,152,"XPN",0.0515964240102171,0.94,0.935,0.96,274.5
"1000_4:1",1000,"4:1",800,200,152,"XPN",0.0638522427440633,0.93,0.9325,0.92,274.6
"2000_4:1",2000,"4:1",1600,400,152,"XPN",0.0668785310734463,0.926,0.92375,0.935,299.2
"4000_4:1",4000,"4:1",3200,800,152,"XPN",0.202055921052632,0.91,0.9140625,0.89375,279.9
