"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,155,"QN",0.021264367816092,0.782,0.8,0.764,74.6
"500_1:1",500,"1:1",250,250,155,"Angel",0.0212005108556833,0.782,0.8,0.764,72.7
"500_1:1",500,"1:1",250,250,155,"TDM",0.0139846743295019,0.732,0.776,0.688,81.7
"500_1:1",500,"1:1",250,250,155,"MMR",0.0459770114942529,0.806,0.836,0.776,64.9
"500_1:1",500,"1:1",250,250,155,"ComBat",0.0612388250319285,0.926,0.916,0.936,71.5
"500_1:1",500,"1:1",250,250,155,"ComBat_seq",0.0446360153256705,0.908,0.908,0.908,122.7
"500_1:1",500,"1:1",250,250,155,"RNABC",0.0796296296296296,0.93,0.916,0.944,72
"500_1:1",500,"1:1",250,250,155,"limma",0.0740740740740741,0.918,0.908,0.928,65.9
"500_1:1",500,"1:1",250,250,155,"MNN",0.0632183908045977,0.72,0.732,0.708,76.6
"1000_1:1",1000,"1:1",500,500,155,"QN",0.0220316622691293,0.775,0.786,0.764,70
"1000_1:1",1000,"1:1",500,500,155,"Angel",0.0218997361477573,0.775,0.786,0.764,72.3
"1000_1:1",1000,"1:1",500,500,155,"TDM",0.0139841688654354,0.741,0.784,0.698,85.8
"1000_1:1",1000,"1:1",500,500,155,"MMR",0.0452506596306069,0.82,0.844,0.796,67.8
"1000_1:1",1000,"1:1",500,500,155,"ComBat",0.0596306068601583,0.937,0.93,0.944,73.4
"1000_1:1",1000,"1:1",500,500,155,"ComBat_seq",0.0435356200527705,0.913,0.918,0.908,126.4
"1000_1:1",1000,"1:1",500,500,155,"RNABC",0.0768469656992084,0.931,0.926,0.936,72.4
"1000_1:1",1000,"1:1",500,500,155,"limma",0.0738126649076517,0.932,0.926,0.938,72.4
"1000_1:1",1000,"1:1",500,500,155,"MNN",0.091490765171504,0.775,0.824,0.726,74.3
"2000_1:1",2000,"1:1",1000,1000,155,"QN",0.0262005649717514,0.7495,0.765,0.734,71.9
"2000_1:1",2000,"1:1",1000,1000,155,"Angel",0.0261299435028249,0.749,0.765,0.733,72
"2000_1:1",2000,"1:1",1000,1000,155,"TDM",0.0145480225988701,0.695,0.767,0.623,87.8
"2000_1:1",2000,"1:1",1000,1000,155,"MMR",0.0449858757062147,0.7335,0.825,0.642,69.1
"2000_1:1",2000,"1:1",1000,1000,155,"ComBat",0.0604519774011299,0.8745,0.911,0.838,74.6
"2000_1:1",2000,"1:1",1000,1000,155,"ComBat_seq",0.0427966101694915,0.808,0.901,0.715,125
"2000_1:1",2000,"1:1",1000,1000,155,"RNABC",0.0752118644067797,0.9235,0.912,0.935,73
"2000_1:1",2000,"1:1",1000,1000,155,"limma",0.0765536723163842,0.9185,0.909,0.928,73.8
"2000_1:1",2000,"1:1",1000,1000,155,"MNN",0.183968926553672,0.8385,0.877,0.8,75.6
"4000_1:1",4000,"1:1",2000,2000,155,"QN",0.0289473684210526,0.794,0.757,0.831,70.7
"4000_1:1",4000,"1:1",2000,2000,155,"Angel",0.0288651315789474,0.79425,0.757,0.8315,74.4
"4000_1:1",4000,"1:1",2000,2000,155,"TDM",0.0143092105263158,0.71875,0.7735,0.664,86.8
"4000_1:1",4000,"1:1",2000,2000,155,"MMR",0.0458059210526316,0.73875,0.844,0.6335,67.8
"4000_1:1",4000,"1:1",2000,2000,155,"ComBat",0.0697368421052632,0.85725,0.912,0.8025,68.7
"4000_1:1",4000,"1:1",2000,2000,155,"ComBat_seq",0.0430098684210526,0.792,0.911,0.673,110.2
"4000_1:1",4000,"1:1",2000,2000,155,"RNABC",0.139144736842105,0.928,0.921,0.935,63.5
"4000_1:1",4000,"1:1",2000,2000,155,"limma",0.0903782894736842,0.92,0.911,0.929,64.4
"4000_1:1",4000,"1:1",2000,2000,155,"MNN",0.136101973684211,0.89075,0.8775,0.904,65.1
"500_2:1",500,"2:1",333,167,155,"QN",0.0224137931034483,0.792,0.798798798798799,0.778443113772455,60.3
"500_2:1",500,"2:1",333,167,155,"Angel",0.0223499361430396,0.792,0.798798798798799,0.778443113772455,58.7
"500_2:1",500,"2:1",333,167,155,"TDM",0.0139846743295019,0.748,0.783783783783784,0.676646706586826,75
"500_2:1",500,"2:1",333,167,155,"MMR",0.0459770114942529,0.836,0.864864864864865,0.778443113772455,57.2
"500_2:1",500,"2:1",333,167,155,"ComBat",0.0614942528735632,0.934,0.936936936936937,0.92814371257485,59.6
"500_2:1",500,"2:1",333,167,155,"ComBat_seq",0.044125159642401,0.908,0.912912912912913,0.898203592814371,98.3
"500_2:1",500,"2:1",333,167,155,"RNABC",0.0858876117496807,0.932,0.930930930930931,0.934131736526946,59
"500_2:1",500,"2:1",333,167,155,"limma",0.0740102171136654,0.922,0.924924924924925,0.916167664670659,59.5
"500_2:1",500,"2:1",333,167,155,"MNN",0.410536398467433,0.752,0.750750750750751,0.754491017964072,61.7
"1000_2:1",1000,"2:1",667,333,155,"QN",0.0233509234828496,0.778,0.766116941529235,0.801801801801802,59.5
"1000_2:1",1000,"2:1",667,333,155,"Angel",0.0232849604221636,0.778,0.766116941529235,0.801801801801802,63.2
"1000_2:1",1000,"2:1",667,333,155,"TDM",0.0138522427440633,0.756,0.769115442278861,0.72972972972973,77
"1000_2:1",1000,"2:1",667,333,155,"MMR",0.0452506596306069,0.833,0.842578710644678,0.813813813813814,59.2
"1000_2:1",1000,"2:1",667,333,155,"ComBat",0.062401055408971,0.928,0.91304347826087,0.957957957957958,61.8
"1000_2:1",1000,"2:1",667,333,155,"ComBat_seq",0.0424802110817942,0.901,0.890554722638681,0.921921921921922,96.9
"1000_2:1",1000,"2:1",667,333,155,"RNABC",0.0839709762532981,0.927,0.91904047976012,0.942942942942943,60.7
"1000_2:1",1000,"2:1",667,333,155,"limma",0.0769129287598945,0.927,0.914542728635682,0.951951951951952,65.8
"1000_2:1",1000,"2:1",667,333,155,"MNN",0.0658311345646438,0.914,0.922038980509745,0.897897897897898,68.4
"2000_2:1",2000,"2:1",1333,667,155,"QN",0.0389830508474576,0.7725,0.749437359339835,0.818590704647676,65.1
"2000_2:1",2000,"2:1",1333,667,155,"Angel",0.0391242937853107,0.772,0.749437359339835,0.817091454272864,66.6
"2000_2:1",2000,"2:1",1333,667,155,"TDM",0.0141949152542373,0.7215,0.77119279819955,0.622188905547226,80.6
"2000_2:1",2000,"2:1",1333,667,155,"MMR",0.0461158192090395,0.7695,0.834208552138034,0.640179910044978,65
"2000_2:1",2000,"2:1",1333,667,155,"ComBat",0.0775423728813559,0.8915,0.904726181545386,0.865067466266867,68
"2000_2:1",2000,"2:1",1333,667,155,"ComBat_seq",0.0409604519774011,0.847,0.904726181545386,0.731634182908546,113.9
"2000_2:1",2000,"2:1",1333,667,155,"RNABC",0.147528248587571,0.9255,0.919729932483121,0.937031484257871,65.1
"2000_2:1",2000,"2:1",1333,667,155,"limma",0.0925847457627119,0.918,0.903225806451613,0.947526236881559,61.8
