"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,152,"QN",0.0146871008939974,0.788,0.768,0.808,62.6
"500_1:1",500,"1:1",250,250,152,"Angel",0.0146232439335888,0.79,0.768,0.812,61.4
"500_1:1",500,"1:1",250,250,152,"TDM",0.00938697318007663,0.74,0.656,0.824,75.1
"500_1:1",500,"1:1",250,250,152,"MMR",0.0371008939974457,0.798,0.696,0.9,60.5
"500_1:1",500,"1:1",250,250,152,"ComBat",0.0522988505747126,0.924,0.92,0.928,66.2
"500_1:1",500,"1:1",250,250,152,"ComBat_seq",0.0450830140485313,0.906,0.88,0.932,99.2
"500_1:1",500,"1:1",250,250,152,"RNABC",0.0650063856960409,0.92,0.908,0.932,54.4
"500_1:1",500,"1:1",250,250,152,"limma",0.0580459770114943,0.93,0.92,0.94,56.2
"500_1:1",500,"1:1",250,250,152,"MNN",0.143550446998723,0.642,0.64,0.644,58.6
"1000_1:1",1000,"1:1",500,500,152,"QN",0.0173482849604222,0.775,0.786,0.764,56.3
"1000_1:1",1000,"1:1",500,500,152,"Angel",0.0172163588390501,0.775,0.786,0.764,56.1
"1000_1:1",1000,"1:1",500,500,152,"TDM",0.00903693931398417,0.728,0.672,0.784,69
"1000_1:1",1000,"1:1",500,500,152,"MMR",0.0368073878627968,0.773,0.706,0.84,52.5
"1000_1:1",1000,"1:1",500,500,152,"ComBat",0.0534300791556728,0.912,0.934,0.89,58.1
"1000_1:1",1000,"1:1",500,500,152,"ComBat_seq",0.0444591029023747,0.892,0.894,0.89,95.3
"1000_1:1",1000,"1:1",500,500,152,"RNABC",0.0759894459102902,0.904,0.928,0.88,54.7
"1000_1:1",1000,"1:1",500,500,152,"limma",0.0585751978891821,0.908,0.924,0.892,55
"1000_1:1",1000,"1:1",500,500,152,"MNN",0.288456464379947,0.655,0.66,0.65,57.3
"2000_1:1",2000,"1:1",1000,1000,152,"QN",0.0290254237288136,0.754,0.771,0.737,53.7
"2000_1:1",2000,"1:1",1000,1000,152,"Angel",0.028954802259887,0.7545,0.771,0.738,52.8
"2000_1:1",2000,"1:1",1000,1000,152,"TDM",0.00896892655367232,0.685,0.679,0.691,66.4
"2000_1:1",2000,"1:1",1000,1000,152,"MMR",0.0365112994350282,0.7425,0.744,0.741,50
"2000_1:1",2000,"1:1",1000,1000,152,"ComBat",0.0634887005649717,0.887,0.94,0.834,53.4
"2000_1:1",2000,"1:1",1000,1000,152,"ComBat_seq",0.0439971751412429,0.8165,0.909,0.724,93.1
"2000_1:1",2000,"1:1",1000,1000,152,"RNABC",0.0917372881355932,0.9225,0.935,0.91,53.2
"2000_1:1",2000,"1:1",1000,1000,152,"limma",0.0728813559322034,0.934,0.933,0.935,53.7
"2000_1:1",2000,"1:1",1000,1000,152,"MNN",0.127824858757062,0.7505,0.753,0.748,55.6
"4000_1:1",4000,"1:1",2000,2000,152,"QN",0.0212171052631579,0.77875,0.7605,0.797,52.4
"4000_1:1",4000,"1:1",2000,2000,152,"Angel",0.0212993421052632,0.7795,0.7605,0.7985,53.9
"4000_1:1",4000,"1:1",2000,2000,152,"TDM",0.00863486842105263,0.68775,0.692,0.6835,67.7
"4000_1:1",4000,"1:1",2000,2000,152,"MMR",0.0379934210526316,0.724,0.7615,0.6865,53.2
"4000_1:1",4000,"1:1",2000,2000,152,"ComBat",0.0958881578947368,0.85425,0.9325,0.776,54.5
"4000_1:1",4000,"1:1",2000,2000,152,"ComBat_seq",0.0481085526315789,0.78125,0.8995,0.663,97.4
"4000_1:1",4000,"1:1",2000,2000,152,"RNABC",0.0819901315789474,0.92425,0.9325,0.916,56
"4000_1:1",4000,"1:1",2000,2000,152,"limma",0.107072368421053,0.92,0.925,0.915,53.1
"4000_1:1",4000,"1:1",2000,2000,152,"MNN",0.205756578947368,0.7505,0.771,0.73,54
"500_2:1",500,"2:1",333,167,152,"QN",0.0143039591315453,0.782,0.768768768768769,0.808383233532934,48.5
"500_2:1",500,"2:1",333,167,152,"Angel",0.014176245210728,0.784,0.768768768768769,0.81437125748503,50.1
"500_2:1",500,"2:1",333,167,152,"TDM",0.00945083014048531,0.73,0.681681681681682,0.826347305389222,61.2
"500_2:1",500,"2:1",333,167,152,"MMR",0.0372286079182631,0.778,0.717717717717718,0.898203592814371,48.3
"500_2:1",500,"2:1",333,167,152,"ComBat",0.0587484035759898,0.932,0.924924924924925,0.946107784431138,48.9
"500_2:1",500,"2:1",333,167,152,"ComBat_seq",0.0458492975734355,0.916,0.906906906906907,0.934131736526946,89.1
"500_2:1",500,"2:1",333,167,152,"RNABC",0.0635376756066411,0.934,0.927927927927928,0.946107784431138,50.4
"500_2:1",500,"2:1",333,167,152,"limma",0.0648148148148148,0.934,0.924924924924925,0.952095808383233,47.8
"500_2:1",500,"2:1",333,167,152,"MNN",0.0671775223499361,0.696,0.696696696696697,0.694610778443114,52
"1000_2:1",1000,"2:1",667,333,152,"QN",0.0160949868073879,0.769,0.76311844077961,0.780780780780781,48.9
"1000_2:1",1000,"2:1",667,333,152,"Angel",0.0160949868073879,0.769,0.76311844077961,0.780780780780781,49.6
"1000_2:1",1000,"2:1",667,333,152,"TDM",0.0091688654353562,0.704,0.667166416791604,0.777777777777778,61
"1000_2:1",1000,"2:1",667,333,152,"MMR",0.0368073878627968,0.759,0.719640179910045,0.837837837837838,47.2
"1000_2:1",1000,"2:1",667,333,152,"ComBat",0.0672163588390501,0.921,0.934032983508246,0.894894894894895,49.2
"1000_2:1",1000,"2:1",667,333,152,"ComBat_seq",0.0468997361477573,0.891,0.892053973013493,0.888888888888889,91.9
"1000_2:1",1000,"2:1",667,333,152,"RNABC",0.0726912928759895,0.915,0.928035982008996,0.888888888888889,50.9
"1000_2:1",1000,"2:1",667,333,152,"limma",0.0729551451187335,0.915,0.92503748125937,0.894894894894895,50.6
"1000_2:1",1000,"2:1",667,333,152,"MNN",0.105474934036939,0.675,0.667166416791604,0.690690690690691,53.5
"2000_2:1",2000,"2:1",1333,667,152,"QN",0.0244350282485876,0.7635,0.741185296324081,0.808095952023988,48.9
"2000_2:1",2000,"2:1",1333,667,152,"Angel",0.0244350282485876,0.7635,0.741185296324081,0.808095952023988,50
"2000_2:1",2000,"2:1",1333,667,152,"TDM",0.00896892655367232,0.6885,0.684921230307577,0.695652173913043,62.6
"2000_2:1",2000,"2:1",1333,667,152,"MMR",0.0367937853107345,0.7455,0.749437359339835,0.737631184407796,46.5
"2000_2:1",2000,"2:1",1333,667,152,"ComBat",0.0998587570621469,0.897,0.922730682670668,0.845577211394303,49.9
"2000_2:1",2000,"2:1",1333,667,152,"ComBat_seq",0.0481638418079096,0.841,0.897224306076519,0.72863568215892,87.7
"2000_2:1",2000,"2:1",1333,667,152,"RNABC",0.0831214689265537,0.933,0.929482370592648,0.940029985007496,50.8
"2000_2:1",2000,"2:1",1333,667,152,"limma",0.107203389830508,0.925,0.916729182295574,0.941529235382309,48.5
"2000_2:1",2000,"2:1",1333,667,152,"MNN",0.184039548022599,0.738,0.724681170292573,0.764617691154423,51.9
"4000_2:1",4000,"2:1",2667,1333,152,"QN",0.261184210526316,0.766,0.735283089613798,0.827456864216054,48.6
"4000_2:1",4000,"2:1",2667,1333,152,"Angel",0.2609375,0.7665,0.735283089613798,0.828957239309827,49.8
"4000_2:1",4000,"2:1",2667,1333,152,"TDM",0.00871710526315789,0.69875,0.713535808023997,0.669167291822956,61.5
"4000_2:1",4000,"2:1",2667,1333,152,"MMR",0.0382401315789474,0.7445,0.778777652793401,0.675918979744936,47.7
"4000_2:1",4000,"2:1",2667,1333,152,"ComBat",0.217434210526316,0.8865,0.926134233220847,0.807201800450113,49.3
"4000_2:1",4000,"2:1",2667,1333,152,"ComBat_seq",0.0541118421052632,0.82625,0.905886764154481,0.666916729182296,88.4
"4000_2:1",4000,"2:1",2667,1333,152,"RNABC",0.388157894736842,0.9305,0.935883014623172,0.919729932483121,49.8
"4000_2:1",4000,"2:1",2667,1333,152,"limma",0.227713815789474,0.919,0.917885264341957,0.921230307576894,47.4
"4000_2:1",4000,"2:1",2667,1333,152,"MNN",0.302796052631579,0.81975,0.824146981627297,0.810952738184546,50.6
"500_4:1",500,"4:1",400,100,152,"QN",0.014367816091954,0.782,0.7725,0.82,47.2
"500_4:1",500,"4:1",400,100,152,"Angel",0.014367816091954,0.784,0.7725,0.83,48.2
"500_4:1",500,"4:1",400,100,152,"TDM",0.009514687100894,0.706,0.68,0.81,59.8
"500_4:1",500,"4:1",400,100,152,"MMR",0.0372286079182631,0.766,0.7275,0.92,45.9
"500_4:1",500,"4:1",400,100,152,"ComBat",0.0652618135376756,0.932,0.93,0.94,47.9
"500_4:1",500,"4:1",400,100,152,"ComBat_seq",0.0467432950191571,0.904,0.9,0.92,84.9
"500_4:1",500,"4:1",400,100,152,"RNABC",0.0633461047254151,0.932,0.93,0.94,48.5
"500_4:1",500,"4:1",400,100,152,"limma",0.0708173690932312,0.934,0.93,0.95,46.7
"500_4:1",500,"4:1",400,100,152,"MNN",0.0959770114942529,0.708,0.715,0.68,50.2
"1000_4:1",1000,"4:1",800,200,152,"QN",0.0186015831134565,0.757,0.74875,0.79,47.1
"1000_4:1",1000,"4:1",800,200,152,"Angel",0.0186015831134565,0.757,0.74875,0.79,48.5
"1000_4:1",1000,"4:1",800,200,152,"TDM",0.00923482849604222,0.696,0.67375,0.785,59.7
"1000_4:1",1000,"4:1",800,200,152,"MMR",0.0365435356200528,0.754,0.73125,0.845,46.2
"1000_4:1",1000,"4:1",800,200,152,"ComBat",0.0826517150395778,0.931,0.935,0.915,48
"1000_4:1",1000,"4:1",800,200,152,"ComBat_seq",0.0490765171503958,0.893,0.8925,0.895,86.4
"1000_4:1",1000,"4:1",800,200,152,"RNABC",0.0726253298153034,0.929,0.93375,0.91,49.2
"1000_4:1",1000,"4:1",800,200,152,"limma",0.0883905013192612,0.923,0.925,0.915,47.4
"1000_4:1",1000,"4:1",800,200,152,"MNN",0.208509234828496,0.701,0.695,0.725,50.6
"2000_4:1",2000,"4:1",1600,400,152,"QN",0.0665254237288136,0.7515,0.73,0.8375,47.1
"2000_4:1",2000,"4:1",1600,400,152,"Angel",0.0665254237288136,0.7515,0.73,0.8375,47.7
"2000_4:1",2000,"4:1",1600,400,152,"TDM",0.00946327683615819,0.6945,0.69625,0.6875,60.9
"2000_4:1",2000,"4:1",1600,400,152,"MMR",0.0371468926553672,0.751,0.75125,0.75,46.6
"2000_4:1",2000,"4:1",1600,400,152,"ComBat",0.148022598870057,0.9055,0.9175,0.8575,48.3
"2000_4:1",2000,"4:1",1600,400,152,"ComBat_seq",0.0521892655367232,0.86,0.89125,0.735,88.5
"2000_4:1",2000,"4:1",1600,400,152,"RNABC",0.14978813559322,0.9255,0.9225,0.9375,47.9
"2000_4:1",2000,"4:1",1600,400,152,"limma",0.157132768361582,0.917,0.911875,0.9375,48.2
"2000_4:1",2000,"4:1",1600,400,152,"MNN",0.209463276836158,0.7325,0.716875,0.795,49.7
"4000_4:1",4000,"4:1",3200,800,152,"QN",0.405180921052632,0.74325,0.72,0.83625,47.2
"4000_4:1",4000,"4:1",3200,800,152,"Angel",0.405345394736842,0.743,0.7196875,0.83625,48.3
"4000_4:1",4000,"4:1",3200,800,152,"TDM",0.00855263157894737,0.7125,0.72875,0.6475,61.4
"4000_4:1",4000,"4:1",3200,800,152,"MMR",0.0383223684210526,0.76475,0.79,0.66375,45.4
"4000_4:1",4000,"4:1",3200,800,152,"ComBat",0.301151315789474,0.89825,0.9128125,0.84,48
"4000_4:1",4000,"4:1",3200,800,152,"ComBat_seq",0.0601973684210526,0.8575,0.909375,0.65,86.5
"4000_4:1",4000,"4:1",3200,800,152,"RNABC",0.480838815789474,0.93075,0.93375,0.91875,48.5
