"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,199,"XPN",0.0255427841634738,0.956,0.952,0.96,225.4
"1000_1:1",1000,"1:1",500,500,199,"XPN",0.0267810026385224,0.954,0.96,0.948,226.2
"2000_1:1",2000,"1:1",1000,1000,199,"XPN",0.0285310734463277,0.9575,0.966,0.949,238.9
"4000_1:1",4000,"1:1",2000,2000,199,"XPN",0.0600328947368421,0.9535,0.9645,0.9425,210.4
"500_2:1",500,"2:1",333,167,199,"XPN",0.025095785440613,0.958,0.954954954954955,0.964071856287425,225.7
"1000_2:1",1000,"2:1",667,333,199,"XPN",0.0268469656992084,0.956,0.964017991004498,0.93993993993994,226.9
"2000_2:1",2000,"2:1",1333,667,199,"XPN",0.0294491525423729,0.9595,0.962490622655664,0.95352323838081,232.2
"4000_2:1",4000,"2:1",2667,1333,199,"XPN",0.0579769736842105,0.95325,0.962879640044994,0.933983495873968,216.4
"500_4:1",500,"4:1",400,100,199,"XPN",0.0248403575989783,0.958,0.96,0.95,239.4
"1000_4:1",1000,"4:1",800,200,199,"XPN",0.0265171503957784,0.964,0.97,0.94,232.8
"2000_4:1",2000,"4:1",1600,400,199,"XPN",0.0365112994350282,0.966,0.96625,0.965,217
"4000_4:1",4000,"4:1",3200,800,199,"XPN",0.0668585526315789,0.946,0.9540625,0.91375,204.6
