"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,141,"QN",0.00849297573435505,0.78,0.76,0.8,59.7
"500_1:1",500,"1:1",250,250,141,"Angel",0.00849297573435505,0.782,0.76,0.804,59.1
"500_1:1",500,"1:1",250,250,141,"TDM",0.0045338441890166,0.742,0.672,0.812,77.2
"500_1:1",500,"1:1",250,250,141,"MMR",0.0204342273307791,0.796,0.712,0.88,57.7
"500_1:1",500,"1:1",250,250,141,"ComBat",0.0276500638569604,0.95,0.924,0.976,65
"500_1:1",500,"1:1",250,250,141,"ComBat_seq",0.0220306513409962,0.922,0.884,0.96,109.9
"500_1:1",500,"1:1",250,250,141,"RNABC",0.0288633461047254,0.952,0.924,0.98,53.8
"500_1:1",500,"1:1",250,250,141,"limma",0.0351213282247765,0.952,0.924,0.98,56.3
"500_1:1",500,"1:1",250,250,141,"MNN",0.0438058748403576,0.854,0.832,0.876,56
"1000_1:1",1000,"1:1",500,500,141,"QN",0.0109498680738786,0.777,0.782,0.772,48.3
"1000_1:1",1000,"1:1",500,500,141,"Angel",0.0110158311345646,0.777,0.782,0.772,48
"1000_1:1",1000,"1:1",500,500,141,"TDM",0.00455145118733509,0.734,0.674,0.794,64.3
"1000_1:1",1000,"1:1",500,500,141,"MMR",0.0199868073878628,0.792,0.744,0.84,45.8
"1000_1:1",1000,"1:1",500,500,141,"ComBat",0.0285620052770449,0.938,0.938,0.938,49.1
"1000_1:1",1000,"1:1",500,500,141,"ComBat_seq",0.0220316622691293,0.916,0.904,0.928,95.2
"1000_1:1",1000,"1:1",500,500,141,"RNABC",0.0342348284960422,0.931,0.94,0.922,51.2
"1000_1:1",1000,"1:1",500,500,141,"limma",0.0365435356200528,0.933,0.932,0.934,50.8
"1000_1:1",1000,"1:1",500,500,141,"MNN",0.0440633245382586,0.892,0.868,0.916,54.3
"2000_1:1",2000,"1:1",1000,1000,141,"QN",0.0213983050847458,0.7485,0.768,0.729,51.2
"2000_1:1",2000,"1:1",1000,1000,141,"Angel",0.0214689265536723,0.749,0.768,0.73,54.2
"2000_1:1",2000,"1:1",1000,1000,141,"TDM",0.00459039548022599,0.687,0.654,0.72,67.5
"2000_1:1",2000,"1:1",1000,1000,141,"MMR",0.0192090395480226,0.7345,0.74,0.729,47.7
"2000_1:1",2000,"1:1",1000,1000,141,"ComBat",0.0377824858757062,0.8985,0.941,0.856,50.1
"2000_1:1",2000,"1:1",1000,1000,141,"ComBat_seq",0.0220338983050847,0.822,0.909,0.735,93.7
"2000_1:1",2000,"1:1",1000,1000,141,"RNABC",0.0463983050847458,0.9395,0.952,0.927,53.8
"2000_1:1",2000,"1:1",1000,1000,141,"limma",0.0462570621468927,0.944,0.942,0.946,51.2
"2000_1:1",2000,"1:1",1000,1000,141,"MNN",0.0588276836158192,0.845,0.84,0.85,56.8
"4000_1:1",4000,"1:1",2000,2000,141,"QN",0.0121710526315789,0.7855,0.7615,0.8095,53.8
"4000_1:1",4000,"1:1",2000,2000,141,"Angel",0.0120888157894737,0.7855,0.7615,0.8095,55.6
"4000_1:1",4000,"1:1",2000,2000,141,"TDM",0.00476973684210526,0.70025,0.6775,0.723,73.5
"4000_1:1",4000,"1:1",2000,2000,141,"MMR",0.0196546052631579,0.72825,0.763,0.6935,52.2
"4000_1:1",4000,"1:1",2000,2000,141,"ComBat",0.0614309210526316,0.86625,0.939,0.7935,56.4
"4000_1:1",4000,"1:1",2000,2000,141,"ComBat_seq",0.0247532894736842,0.794,0.9085,0.6795,104.2
"4000_1:1",4000,"1:1",2000,2000,141,"RNABC",0.0490953947368421,0.94175,0.9505,0.933,53.7
"4000_1:1",4000,"1:1",2000,2000,141,"limma",0.0747532894736842,0.936,0.9355,0.9365,58.6
"4000_1:1",4000,"1:1",2000,2000,141,"MNN",0.153289473684211,0.67925,0.6715,0.687,58.5
"500_2:1",500,"2:1",333,167,141,"QN",0.00791826309067688,0.764,0.75975975975976,0.772455089820359,53.5
"500_2:1",500,"2:1",333,167,141,"Angel",0.00791826309067688,0.766,0.75975975975976,0.778443113772455,55.6
"500_2:1",500,"2:1",333,167,141,"TDM",0.00446998722860792,0.712,0.66966966966967,0.796407185628742,69.3
"500_2:1",500,"2:1",333,167,141,"MMR",0.0205619412515964,0.78,0.732732732732733,0.874251497005988,51.6
"500_2:1",500,"2:1",333,167,141,"ComBat",0.0322477650063857,0.942,0.924924924924925,0.976047904191617,53.3
"500_2:1",500,"2:1",333,167,141,"ComBat_seq",0.0222860791826309,0.92,0.900900900900901,0.958083832335329,95.9
"500_2:1",500,"2:1",333,167,141,"RNABC",0.0291187739463602,0.944,0.930930930930931,0.970059880239521,63.5
"500_2:1",500,"2:1",333,167,141,"limma",0.0401660280970626,0.942,0.924924924924925,0.976047904191617,57.4
"500_2:1",500,"2:1",333,167,141,"MNN",0.0305236270753512,0.82,0.828828828828829,0.802395209580838,58.7
"1000_2:1",1000,"2:1",667,333,141,"QN",0.00923482849604222,0.758,0.754122938530735,0.765765765765766,54.3
"1000_2:1",1000,"2:1",667,333,141,"Angel",0.00923482849604222,0.758,0.754122938530735,0.765765765765766,53.5
"1000_2:1",1000,"2:1",667,333,141,"TDM",0.00441952506596306,0.7,0.665667166416792,0.768768768768769,71.8
"1000_2:1",1000,"2:1",667,333,141,"MMR",0.0201187335092348,0.776,0.748125937031484,0.831831831831832,51.9
"1000_2:1",1000,"2:1",667,333,141,"ComBat",0.0414248021108179,0.934,0.929535232383808,0.942942942942943,56.1
"1000_2:1",1000,"2:1",667,333,141,"ComBat_seq",0.0239445910290237,0.905,0.898050974512744,0.918918918918919,105.7
"1000_2:1",1000,"2:1",667,333,141,"RNABC",0.03344327176781,0.934,0.943028485757121,0.915915915915916,59
"1000_2:1",1000,"2:1",667,333,141,"limma",0.0478891820580475,0.931,0.928035982008996,0.936936936936937,63.1
"1000_2:1",1000,"2:1",667,333,141,"MNN",0.045976253298153,0.841,0.830584707646177,0.861861861861862,65.1
"2000_2:1",2000,"2:1",1333,667,141,"QN",0.0147598870056497,0.7715,0.747936984246061,0.818590704647676,62.3
"2000_2:1",2000,"2:1",1333,667,141,"Angel",0.0146186440677966,0.772,0.748687171792948,0.818590704647676,60.2
"2000_2:1",2000,"2:1",1333,667,141,"TDM",0.00430790960451977,0.686,0.666916729182296,0.724137931034483,67.7
"2000_2:1",2000,"2:1",1333,667,141,"MMR",0.0199858757062147,0.749,0.755438859714929,0.736131934032983,49.2
