"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,163,"XPN",0.0647509578544061,0.93,0.952,0.908,289.3
"1000_1:1",1000,"1:1",500,500,163,"XPN",0.0567282321899736,0.933,0.962,0.904,272.6
"2000_1:1",2000,"1:1",1000,1000,163,"XPN",0.0469632768361582,0.939,0.956,0.922,280.4
"4000_1:1",4000,"1:1",2000,2000,163,"XPN",0.1125,0.93475,0.9395,0.93,265.3
"500_2:1",500,"2:1",333,167,163,"XPN",0.0652618135376756,0.94,0.954954954954955,0.910179640718563,284
"1000_2:1",1000,"2:1",667,333,163,"XPN",0.0591688654353562,0.945,0.958020989505247,0.918918918918919,269.3
"2000_2:1",2000,"2:1",1333,667,163,"XPN",0.0437853107344633,0.944,0.952738184546137,0.926536731634183,263.2
"4000_2:1",4000,"2:1",2667,1333,163,"XPN",0.112664473684211,0.94875,0.958005249343832,0.930232558139535,264.7
"500_4:1",500,"4:1",400,100,163,"XPN",0.064367816091954,0.942,0.9575,0.88,281.1
"1000_4:1",1000,"4:1",800,200,163,"XPN",0.0594327176781003,0.946,0.9575,0.9,271.9
"2000_4:1",2000,"4:1",1600,400,163,"XPN",0.0524011299435028,0.9565,0.959375,0.945,292.4
"4000_4:1",4000,"4:1",3200,800,163,"XPN",0.146299342105263,0.94375,0.95,0.91875,266.5
