"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,110,"QN",0.0108556832694764,0.808,0.792,0.824,67.4
"500_1:1",500,"1:1",250,250,110,"Angel",0.0106641123882503,0.808,0.792,0.824,67.1
"500_1:1",500,"1:1",250,250,110,"TDM",0.00280970625798212,0.776,0.752,0.8,80.1
"500_1:1",500,"1:1",250,250,110,"MMR",0.0104086845466156,0.802,0.756,0.848,62.1
"500_1:1",500,"1:1",250,250,110,"ComBat",0.0175606641123883,0.948,0.936,0.96,67.1
"500_1:1",500,"1:1",250,250,110,"ComBat_seq",0.010536398467433,0.938,0.92,0.956,137.7
"500_1:1",500,"1:1",250,250,110,"RNABC",0.0510855683269476,0.948,0.936,0.96,78.9
"500_1:1",500,"1:1",250,250,110,"limma",0.027522349936143,0.948,0.936,0.96,74.6
"500_1:1",500,"1:1",250,250,110,"MNN",0.0157726692209451,0.932,0.924,0.94,94.7
"1000_1:1",1000,"1:1",500,500,110,"QN",0.0164248021108179,0.788,0.794,0.782,114.2
"1000_1:1",1000,"1:1",500,500,110,"Angel",0.0162269129287599,0.788,0.794,0.782,106.4
"1000_1:1",1000,"1:1",500,500,110,"TDM",0.00263852242744063,0.77,0.758,0.782,135.1
"1000_1:1",1000,"1:1",500,500,110,"MMR",0.00930079155672823,0.825,0.788,0.862,105.6
"1000_1:1",1000,"1:1",500,500,110,"ComBat",0.0190633245382586,0.958,0.946,0.97,109.5
"1000_1:1",1000,"1:1",500,500,110,"ComBat_seq",0.0106860158311346,0.947,0.924,0.97,194.2
"1000_1:1",1000,"1:1",500,500,110,"RNABC",0.0696569920844327,0.959,0.946,0.972,81.6
"1000_1:1",1000,"1:1",500,500,110,"limma",0.029089709762533,0.959,0.946,0.972,83.5
"1000_1:1",1000,"1:1",500,500,110,"MNN",0.020910290237467,0.937,0.926,0.948,81.4
"2000_1:1",2000,"1:1",1000,1000,110,"QN",0.031638418079096,0.7625,0.78,0.745,80.7
