"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,145,"QN",0.0053639846743295,0.796,0.78,0.812,55.7
"500_1:1",500,"1:1",250,250,145,"Angel",0.00530012771392082,0.796,0.78,0.812,53.8
"500_1:1",500,"1:1",250,250,145,"TDM",0.00217113665389527,0.754,0.74,0.768,71.1
"500_1:1",500,"1:1",250,250,145,"MMR",0.0135376756066411,0.758,0.76,0.756,51.6
"500_1:1",500,"1:1",250,250,145,"ComBat",0.0164112388250319,0.952,0.932,0.972,59.2
"500_1:1",500,"1:1",250,250,145,"ComBat_seq",0.0086845466155811,0.922,0.928,0.916,99.8
"500_1:1",500,"1:1",250,250,145,"RNABC",0.0246487867177522,0.948,0.924,0.972,49.8
"500_1:1",500,"1:1",250,250,145,"limma",0.0221583652618135,0.95,0.924,0.976,47.8
"500_1:1",500,"1:1",250,250,145,"MNN",0.0250319284802043,0.842,0.86,0.824,54.9
"1000_1:1",1000,"1:1",500,500,145,"QN",0.00699208443271768,0.768,0.78,0.756,48.4
"1000_1:1",1000,"1:1",500,500,145,"Angel",0.00686015831134565,0.768,0.78,0.756,47.8
"1000_1:1",1000,"1:1",500,500,145,"TDM",0.00211081794195251,0.741,0.75,0.732,59.2
"1000_1:1",1000,"1:1",500,500,145,"MMR",0.012598944591029,0.748,0.768,0.728,44.4
"1000_1:1",1000,"1:1",500,500,145,"ComBat",0.0162928759894459,0.937,0.944,0.93,46.2
"1000_1:1",1000,"1:1",500,500,145,"ComBat_seq",0.00857519788918206,0.911,0.934,0.888,85.7
"1000_1:1",1000,"1:1",500,500,145,"RNABC",0.0348284960422164,0.937,0.946,0.928,54.7
"1000_1:1",1000,"1:1",500,500,145,"limma",0.0220976253298153,0.934,0.936,0.932,52.9
"1000_1:1",1000,"1:1",500,500,145,"MNN",0.0322559366754617,0.815,0.838,0.792,56.8
"2000_1:1",2000,"1:1",1000,1000,145,"QN",0.0148305084745763,0.7485,0.759,0.738,53.7
"2000_1:1",2000,"1:1",1000,1000,145,"Angel",0.0148305084745763,0.7485,0.759,0.738,55.9
"2000_1:1",2000,"1:1",1000,1000,145,"TDM",0.00190677966101695,0.6915,0.744,0.639,76
"2000_1:1",2000,"1:1",1000,1000,145,"MMR",0.0126412429378531,0.713,0.781,0.645,54.2
"2000_1:1",2000,"1:1",1000,1000,145,"ComBat",0.0235875706214689,0.904,0.953,0.855,57
"2000_1:1",2000,"1:1",1000,1000,145,"ComBat_seq",0.00833333333333333,0.8235,0.946,0.701,101
"2000_1:1",2000,"1:1",1000,1000,145,"RNABC",0.0437146892655367,0.946,0.95,0.942,56.9
"2000_1:1",2000,"1:1",1000,1000,145,"limma",0.0306497175141243,0.952,0.946,0.958,55.8
"2000_1:1",2000,"1:1",1000,1000,145,"MNN",0.0346751412429378,0.834,0.841,0.827,58.8
"4000_1:1",4000,"1:1",2000,2000,145,"QN",0.00888157894736842,0.785,0.7635,0.8065,58
"4000_1:1",4000,"1:1",2000,2000,145,"Angel",0.00888157894736842,0.785,0.7635,0.8065,60.9
"4000_1:1",4000,"1:1",2000,2000,145,"TDM",0.00197368421052632,0.69425,0.75,0.6385,77.1
"4000_1:1",4000,"1:1",2000,2000,145,"MMR",0.0120888157894737,0.71675,0.8105,0.623,57.6
"4000_1:1",4000,"1:1",2000,2000,145,"ComBat",0.0495065789473684,0.87025,0.941,0.7995,59.6
"4000_1:1",4000,"1:1",2000,2000,145,"ComBat_seq",0.00912828947368421,0.80175,0.9475,0.656,108.1
"4000_1:1",4000,"1:1",2000,2000,145,"RNABC",0.0370065789473684,0.9435,0.9455,0.9415,58.1
"4000_1:1",4000,"1:1",2000,2000,145,"limma",0.0622532894736842,0.9405,0.936,0.945,58.5
"4000_1:1",4000,"1:1",2000,2000,145,"MNN",0.0901315789473684,0.76375,0.7655,0.762,61
"500_2:1",500,"2:1",333,167,145,"QN",0.0045338441890166,0.79,0.78978978978979,0.790419161676647,57.8
"500_2:1",500,"2:1",333,167,145,"Angel",0.0045338441890166,0.79,0.78978978978979,0.790419161676647,61
"500_2:1",500,"2:1",333,167,145,"TDM",0.00217113665389527,0.748,0.738738738738739,0.766467065868264,73.9
"500_2:1",500,"2:1",333,167,145,"MMR",0.0134738186462324,0.762,0.765765765765766,0.754491017964072,56.5
"500_2:1",500,"2:1",333,167,145,"ComBat",0.0196040868454662,0.95,0.942942942942943,0.964071856287425,56.8
"500_2:1",500,"2:1",333,167,145,"ComBat_seq",0.00881226053639847,0.926,0.933933933933934,0.910179640718563,103.4
"500_2:1",500,"2:1",333,167,145,"RNABC",0.0229246487867178,0.95,0.942942942942943,0.964071856287425,56.5
"500_2:1",500,"2:1",333,167,145,"limma",0.0247765006385696,0.948,0.93993993993994,0.964071856287425,57.4
"500_2:1",500,"2:1",333,167,145,"MNN",0.023690932311622,0.816,0.807807807807808,0.832335329341317,62.4
"1000_2:1",1000,"2:1",667,333,145,"QN",0.00514511873350923,0.754,0.749625187406297,0.762762762762763,57.4
"1000_2:1",1000,"2:1",667,333,145,"Angel",0.00514511873350923,0.754,0.749625187406297,0.762762762762763,59.2
"1000_2:1",1000,"2:1",667,333,145,"TDM",0.00211081794195251,0.732,0.737631184407796,0.720720720720721,76.2
"1000_2:1",1000,"2:1",667,333,145,"MMR",0.0127308707124011,0.757,0.767616191904048,0.735735735735736,55.2
"1000_2:1",1000,"2:1",667,333,145,"ComBat",0.0260554089709763,0.943,0.941529235382309,0.945945945945946,60.5
"1000_2:1",1000,"2:1",667,333,145,"ComBat_seq",0.00936675461741425,0.928,0.943028485757121,0.897897897897898,94.3
"1000_2:1",1000,"2:1",667,333,145,"RNABC",0.0265171503957784,0.941,0.941529235382309,0.93993993993994,50.3
"1000_2:1",1000,"2:1",667,333,145,"limma",0.0304749340369393,0.937,0.937031484257871,0.936936936936937,49.8
"1000_2:1",1000,"2:1",667,333,145,"MNN",0.029221635883905,0.79,0.793103448275862,0.783783783783784,51.4
"2000_2:1",2000,"2:1",1333,667,145,"QN",0.0124293785310734,0.764,0.737434358589647,0.817091454272864,48.3
"2000_2:1",2000,"2:1",1333,667,145,"Angel",0.0124293785310734,0.7645,0.738184546136534,0.817091454272864,49.9
"2000_2:1",2000,"2:1",1333,667,145,"TDM",0.00190677966101695,0.715,0.746436609152288,0.652173913043478,65.5
"2000_2:1",2000,"2:1",1333,667,145,"MMR",0.0124293785310734,0.746,0.793698424606152,0.650674662668666,48.4
"2000_2:1",2000,"2:1",1333,667,145,"ComBat",0.0516949152542373,0.9115,0.940735183795949,0.853073463268366,49.6
"2000_2:1",2000,"2:1",1333,667,145,"ComBat_seq",0.00939265536723164,0.8655,0.942985746436609,0.710644677661169,92.4
"2000_2:1",2000,"2:1",1333,667,145,"RNABC",0.0377824858757062,0.949,0.945986496624156,0.955022488755622,50.1
"2000_2:1",2000,"2:1",1333,667,145,"limma",0.0550847457627119,0.9425,0.934733683420855,0.958020989505247,49
"2000_2:1",2000,"2:1",1333,667,145,"MNN",0.0721045197740113,0.7715,0.760690172543136,0.793103448275862,51.4
"4000_2:1",4000,"2:1",2667,1333,145,"QN",0.226398026315789,0.7775,0.746531683539558,0.839459864966242,49.2
"4000_2:1",4000,"2:1",2667,1333,145,"Angel",0.226233552631579,0.77725,0.746531683539558,0.838709677419355,48.5
"4000_2:1",4000,"2:1",2667,1333,145,"TDM",0.00205592105263158,0.724,0.774653168353956,0.622655663915979,65.9
"4000_2:1",4000,"2:1",2667,1333,145,"MMR",0.0119243421052632,0.75475,0.826396700412448,0.611402850712678,46.7
"4000_2:1",4000,"2:1",2667,1333,145,"ComBat",0.167023026315789,0.903,0.935883014623172,0.837209302325581,50.5
"4000_2:1",4000,"2:1",2667,1333,145,"ComBat_seq",0.0100328947368421,0.8555,0.952755905511811,0.660915228807202,89.8
"4000_2:1",4000,"2:1",2667,1333,145,"RNABC",0.333059210526316,0.949,0.951256092988376,0.944486121530383,52.1
"4000_2:1",4000,"2:1",2667,1333,145,"limma",0.172368421052632,0.9395,0.933258342707162,0.95198799699925,48.1
"4000_2:1",4000,"2:1",2667,1333,145,"MNN",0.119901315789474,0.72075,0.712035995500562,0.738184546136534,51.4
"500_4:1",500,"4:1",400,100,145,"QN",0.00517241379310345,0.786,0.7825,0.8,43.9
"500_4:1",500,"4:1",400,100,145,"Angel",0.00517241379310345,0.786,0.7825,0.8,44.2
"500_4:1",500,"4:1",400,100,145,"TDM",0.00217113665389527,0.752,0.7475,0.77,60.4
"500_4:1",500,"4:1",400,100,145,"MMR",0.0136015325670498,0.77,0.78,0.73,43.3
"500_4:1",500,"4:1",400,100,145,"ComBat",0.0240740740740741,0.948,0.945,0.96,45.8
"500_4:1",500,"4:1",400,100,145,"ComBat_seq",0.00913154533844189,0.932,0.94,0.9,77.4
"500_4:1",500,"4:1",400,100,145,"RNABC",0.0210727969348659,0.944,0.9425,0.95,45.3
"500_4:1",500,"4:1",400,100,145,"limma",0.0276500638569604,0.946,0.94,0.97,47.7
"500_4:1",500,"4:1",400,100,145,"MNN",0.0193486590038314,0.836,0.83,0.86,49.5
"1000_4:1",1000,"4:1",800,200,145,"QN",0.00718997361477573,0.754,0.745,0.79,45.5
"1000_4:1",1000,"4:1",800,200,145,"Angel",0.00718997361477573,0.754,0.745,0.79,45.2
"1000_4:1",1000,"4:1",800,200,145,"TDM",0.00217678100263852,0.735,0.73375,0.74,64.9
"1000_4:1",1000,"4:1",800,200,145,"MMR",0.012598944591029,0.771,0.775,0.755,48.8
"1000_4:1",1000,"4:1",800,200,145,"ComBat",0.0372691292875989,0.939,0.9375,0.945,49
"1000_4:1",1000,"4:1",800,200,145,"ComBat_seq",0.00969656992084433,0.927,0.935,0.895,87
"1000_4:1",1000,"4:1",800,200,145,"RNABC",0.0277704485488127,0.942,0.94375,0.935,50.3
"1000_4:1",1000,"4:1",800,200,145,"limma",0.0399736147757256,0.937,0.935,0.945,49.5
"1000_4:1",1000,"4:1",800,200,145,"MNN",0.0299472295514512,0.823,0.82,0.835,51.9
"2000_4:1",2000,"4:1",1600,400,145,"QN",0.0435734463276836,0.7515,0.730625,0.835,47.8
"2000_4:1",2000,"4:1",1600,400,145,"Angel",0.0438559322033898,0.7515,0.730625,0.835,49.2
"2000_4:1",2000,"4:1",1600,400,145,"TDM",0.0019774011299435,0.7285,0.7475,0.6525,63.5
"2000_4:1",2000,"4:1",1600,400,145,"MMR",0.0125706214689266,0.7725,0.80125,0.6575,48.8
"2000_4:1",2000,"4:1",1600,400,145,"ComBat",0.0939265536723164,0.919,0.93,0.875,55.1
"2000_4:1",2000,"4:1",1600,400,145,"ComBat_seq",0.0096045197740113,0.897,0.943125,0.7125,103.9
"2000_4:1",2000,"4:1",1600,400,145,"RNABC",0.0908898305084746,0.9425,0.940625,0.95,58.1
"2000_4:1",2000,"4:1",1600,400,145,"limma",0.0964689265536723,0.9325,0.925,0.9625,56.1
"2000_4:1",2000,"4:1",1600,400,145,"MNN",0.0555790960451977,0.7755,0.7675,0.8075,59.6
"4000_4:1",4000,"4:1",3200,800,145,"QN",0.383552631578947,0.743,0.7128125,0.86375,54.8
"4000_4:1",4000,"4:1",3200,800,145,"Angel",0.383634868421053,0.743,0.713125,0.8625,57.5
"4000_4:1",4000,"4:1",3200,800,145,"TDM",0.00222039473684211,0.74975,0.78625,0.60375,76.6
"4000_4:1",4000,"4:1",3200,800,145,"MMR",0.0117598684210526,0.7835,0.8284375,0.60375,56.1
"4000_4:1",4000,"4:1",3200,800,145,"ComBat",0.262911184210526,0.909,0.920625,0.8625,56.8
"4000_4:1",4000,"4:1",3200,800,145,"ComBat_seq",0.0110197368421053,0.88975,0.9509375,0.645,106.7
"4000_4:1",4000,"4:1",3200,800,145,"RNABC",0.438240131578947,0.94575,0.9465625,0.9425,59.3
"4000_4:1",4000,"4:1",3200,800,145,"limma",0.269901315789474,0.9245,0.915625,0.96,56.3
"4000_4:1",4000,"4:1",3200,800,145,"MNN",0.210526315789474,0.6575,0.6428125,0.71625,60.7
