"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,149,"QN",0.00581098339719029,0.798,0.784,0.812,59.6
"500_1:1",500,"1:1",250,250,149,"Angel",0.00581098339719029,0.798,0.784,0.812,60.2
"500_1:1",500,"1:1",250,250,149,"TDM",0.00344827586206897,0.734,0.72,0.748,72.2
"500_1:1",500,"1:1",250,250,149,"MMR",0.0181353767560664,0.828,0.812,0.844,53.9
"500_1:1",500,"1:1",250,250,149,"ComBat",0.0226053639846743,0.934,0.916,0.952,61.7
"500_1:1",500,"1:1",250,250,149,"ComBat_seq",0.0166666666666667,0.918,0.896,0.94,100.5
"500_1:1",500,"1:1",250,250,149,"RNABC",0.023882503192848,0.934,0.912,0.956,57.6
"500_1:1",500,"1:1",250,250,149,"limma",0.028735632183908,0.93,0.916,0.944,56.9
"500_1:1",500,"1:1",250,250,149,"MNN",0.011749680715198,0.88,0.888,0.872,61.5
"1000_1:1",1000,"1:1",500,500,149,"QN",0.00705804749340369,0.782,0.776,0.788,56.9
"1000_1:1",1000,"1:1",500,500,149,"Angel",0.00705804749340369,0.782,0.776,0.788,58.8
"1000_1:1",1000,"1:1",500,500,149,"TDM",0.00343007915567282,0.75,0.724,0.776,70.6
"1000_1:1",1000,"1:1",500,500,149,"MMR",0.0183377308707124,0.828,0.812,0.844,56.5
"1000_1:1",1000,"1:1",500,500,149,"ComBat",0.0238126649076517,0.952,0.94,0.964,59
"1000_1:1",1000,"1:1",500,500,149,"ComBat_seq",0.01655672823219,0.934,0.912,0.956,100.5
"1000_1:1",1000,"1:1",500,500,149,"RNABC",0.0243403693931398,0.954,0.942,0.966,56.2
"1000_1:1",1000,"1:1",500,500,149,"limma",0.0294195250659631,0.954,0.942,0.966,55.2
"1000_1:1",1000,"1:1",500,500,149,"MNN",0.0181398416886544,0.866,0.894,0.838,60
"2000_1:1",2000,"1:1",1000,1000,149,"QN",0.0117937853107345,0.7455,0.757,0.734,56.2
"2000_1:1",2000,"1:1",1000,1000,149,"Angel",0.0117231638418079,0.7455,0.757,0.734,57.6
"2000_1:1",2000,"1:1",1000,1000,149,"TDM",0.00346045197740113,0.697,0.724,0.67,71.2
"2000_1:1",2000,"1:1",1000,1000,149,"MMR",0.017725988700565,0.751,0.797,0.705,54.3
"2000_1:1",2000,"1:1",1000,1000,149,"ComBat",0.0296610169491525,0.8905,0.938,0.843,57.1
"2000_1:1",2000,"1:1",1000,1000,149,"ComBat_seq",0.0166666666666667,0.8185,0.904,0.733,96.1
"2000_1:1",2000,"1:1",1000,1000,149,"RNABC",0.0285310734463277,0.9395,0.934,0.945,54.8
"2000_1:1",2000,"1:1",1000,1000,149,"limma",0.0367937853107345,0.942,0.94,0.944,55.7
"2000_1:1",2000,"1:1",1000,1000,149,"MNN",0.0305084745762712,0.8605,0.883,0.838,56.8
"4000_1:1",4000,"1:1",2000,2000,149,"QN",0.0125,0.7965,0.7655,0.8275,54.9
"4000_1:1",4000,"1:1",2000,2000,149,"Angel",0.0124177631578947,0.7965,0.7655,0.8275,55.5
"4000_1:1",4000,"1:1",2000,2000,149,"TDM",0.003125,0.72425,0.749,0.6995,69
