"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,106,"QN",0.0303959131545338,0.816,0.812,0.82,44.6
"500_1:1",500,"1:1",250,250,106,"Angel",0.0305874840357599,0.816,0.812,0.82,46.2
"500_1:1",500,"1:1",250,250,106,"TDM",0.00906768837803321,0.78,0.712,0.848,58
"500_1:1",500,"1:1",250,250,106,"MMR",0.0708173690932312,0.814,0.724,0.904,42.5
"500_1:1",500,"1:1",250,250,106,"ComBat",0.0269476372924649,0.962,0.936,0.988,47.4
"500_1:1",500,"1:1",250,250,106,"ComBat_seq",0.0410600255427842,0.93,0.88,0.98,82.6
"500_1:1",500,"1:1",250,250,106,"RNABC",0.089463601532567,0.96,0.932,0.988,42.5
"500_1:1",500,"1:1",250,250,106,"limma",0.0359514687100894,0.956,0.924,0.988,43.3
"500_1:1",500,"1:1",250,250,106,"MNN",0.0740102171136654,0.896,0.86,0.932,45.3
"1000_1:1",1000,"1:1",500,500,106,"QN",0.0410949868073879,0.802,0.802,0.802,43.1
"1000_1:1",1000,"1:1",500,500,106,"Angel",0.0414248021108179,0.802,0.802,0.802,42
"1000_1:1",1000,"1:1",500,500,106,"TDM",0.00930079155672823,0.774,0.708,0.84,56.1
"1000_1:1",1000,"1:1",500,500,106,"MMR",0.0694591029023747,0.811,0.726,0.896,39.6
"1000_1:1",1000,"1:1",500,500,106,"ComBat",0.0276385224274406,0.953,0.942,0.964,43.4
"1000_1:1",1000,"1:1",500,500,106,"ComBat_seq",0.0406332453825858,0.923,0.882,0.964,76.8
"1000_1:1",1000,"1:1",500,500,106,"RNABC",0.111345646437995,0.949,0.942,0.956,42.9
"1000_1:1",1000,"1:1",500,500,106,"limma",0.0366094986807388,0.948,0.932,0.964,41.6
"1000_1:1",1000,"1:1",500,500,106,"MNN",0.0841688654353562,0.874,0.85,0.898,46.1
"2000_1:1",2000,"1:1",1000,1000,106,"QN",0.0629943502824859,0.7425,0.77,0.715,42.9
"2000_1:1",2000,"1:1",1000,1000,106,"Angel",0.0636299435028249,0.7425,0.77,0.715,42
"2000_1:1",2000,"1:1",1000,1000,106,"TDM",0.00939265536723164,0.716,0.681,0.751,56.2
"2000_1:1",2000,"1:1",1000,1000,106,"MMR",0.0678672316384181,0.738,0.709,0.767,40.6
"2000_1:1",2000,"1:1",1000,1000,106,"ComBat",0.0287429378531073,0.904,0.944,0.864,43.4
"2000_1:1",2000,"1:1",1000,1000,106,"ComBat_seq",0.0399717514124294,0.82,0.877,0.763,76.7
"2000_1:1",2000,"1:1",1000,1000,106,"RNABC",0.129166666666667,0.924,0.948,0.9,44.5
"2000_1:1",2000,"1:1",1000,1000,106,"limma",0.0386299435028249,0.9505,0.942,0.959,41.6
"2000_1:1",2000,"1:1",1000,1000,106,"MNN",0.117161016949153,0.8715,0.875,0.868,45.7
"4000_1:1",4000,"1:1",2000,2000,106,"QN",0.0203125,0.77475,0.766,0.7835,41.7
"4000_1:1",4000,"1:1",2000,2000,106,"Angel",0.0204769736842105,0.77475,0.766,0.7835,42.7
"4000_1:1",4000,"1:1",2000,2000,106,"TDM",0.00970394736842105,0.71325,0.6875,0.739,56.2
"4000_1:1",4000,"1:1",2000,2000,106,"MMR",0.0662828947368421,0.72475,0.722,0.7275,41
